avg_byte,var_byte,protocol,pack_exc,byte_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
48,0,TCP,4,192,0,0,1394,6667,0,BOT
48,0,TCP,4,192,0,0,1514,6667,0,BOT
48,0,TCP,6,288,0,0,1077,3128,0,BOT
48,0,TCP,6,288,0,0,1215,6667,0,BOT
48,0,TCP,6,288,0,0,1068,3128,0,BOT
48,0,TCP,6,288,0,0,3633,6667,0,BOT
40,0,TCP,3,120,0,0,6667,3633,0,BOT
48,0,TCP,6,288,0,0,3699,6667,0,BOT
40,0,TCP,1,40,0,0,6667,3699,0,BOT
129,0,UDP,1,129,0,0,11935,32234,0,NOT
75,0,UDP,1,75,0,0,23330,7600,0,NOT
76,0,UDP,2,152,0,0,7600,23330,0,NOT
75,0,UDP,1,75,0,0,23333,7600,0,NOT
76,0,UDP,2,152,0,0,7600,23333,0,NOT
75,0,UDP,2,150,0,0,23334,7600,0,NOT
76,0,UDP,4,304,0,0,7600,23334,0,NOT
76,0,UDP,2,152,0,0,7600,14372,0,NOT
48,0,TCP,6,288,0,0,4809,6667,0,BOT
48,0,TCP,4,192,0,0,1616,6667,0,BOT
48,0,TCP,4,192,0,0,4091,6667,0,BOT
48,0,TCP,6,288,0,0,1951,6667,0,BOT
48,0,TCP,4,192,0,0,2355,6667,0,BOT
93,0,UDP,3,279,0,0,44402,29676,0,NOT
87.1968503937,85.102982206,UDP,127,11074,0,0,7600,7600,9.22512776096,NOT
1078.85,4930.1775,UDP,1120,1208312,0,0,7600,7600,70.2152227085,NOT
85.0598290598,39.6288991161,UDP,117,9952,0,0,7600,7600,6.29514885575,NOT
1077.61946903,6100.33307228,UDP,904,974168,0,0,7600,7600,78.1046290068,NOT
84.5588235294,47.3053633218,UDP,102,8625,0,0,7600,7600,6.87788945257,NOT
1076.22641509,7421.38269847,UDP,742,798560,0,0,7600,7600,86.1474474286,NOT
110.5,1260.25,UDP,4,442,0,0,7600,7600,35.5,NOT
111,1225,UDP,2,222,0,0,7600,7600,35,NOT
126,0,UDP,1,126,0,0,16881,31037,0,NOT
330,0,UDP,2,660,0,0,31037,16881,0,NOT
92.1875,28538.0273438,TCP,16,1475,7,43.75,4929,25,168.932019889,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,4929,16.0796627936,NOT
95.625,33196.484375,TCP,16,1530,7,43.75,1049,25,182.199024078,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1049,16.0796627936,NOT
92.9375,29524.1835938,TCP,16,1487,7,43.75,1075,25,171.826027114,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1075,16.0796627936,NOT
95.4375,32933.2460938,TCP,16,1527,7,43.75,1081,25,181.475194155,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1081,16.0796627936,NOT
93.125,30373.609375,TCP,16,1490,7,43.75,1267,25,174.280261002,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1267,16.0796627936,NOT
126,0,UDP,4,504,0,0,32234,52659,0,NOT
100.4,191.04,UDP,5,502,0,0,30319,6881,13.8217220345,NOT
235.5,10756.75,UDP,4,942,0,0,6881,30319,103.714753049,NOT
135,0,UDP,1,135,0,0,46615,19413,0,NOT
296,0,UDP,1,296,0,0,19413,46615,0,NOT
135,0,UDP,1,135,0,0,46615,42775,0,NOT
305,0,UDP,1,305,0,0,42775,46615,0,NOT
95,0,UDP,1,95,0,0,30319,16881,0,NOT
100,197.6,UDP,5,500,0,0,30319,47522,14.0570267126,NOT
203.6,8472.24,UDP,5,1018,0,0,47522,30319,92.0447717146,NOT
133,4,UDP,2,266,0,0,46615,14643,2,NOT
296,0,UDP,2,592,0,0,14643,46615,0,NOT
110.5,1260.25,UDP,2,221,0,0,10016,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,10016,35,NOT
110.5,308.25,UDP,4,442,0,0,30319,46373,17.5570498661,NOT
179,15129,UDP,4,716,0,0,46373,30319,123,NOT
48,0,TCP,6,288,0,0,1033,6667,0,BOT
40,0,TCP,3,120,0,0,6667,1033,0,BOT
82.7230769231,88.2771597633,UDP,130,10754,0,0,31923,7600,9.39559257116,NOT
1076.94865526,6736.95824391,UDP,818,880944,0,0,7600,31923,82.078975651,NOT
131,0,UDP,1,131,0,0,47235,32234,0,NOT
326,0,UDP,2,652,0,0,32234,47235,0,NOT
83.975,120.474375,UDP,40,3359,0,0,24956,7600,10.9760819512,NOT
1059.55932203,22925.9752945,UDP,236,250056,0,0,7600,24956,151.413259969,NOT
135,0,UDP,1,135,0,0,46615,7987,0,NOT
135,0,UDP,1,135,0,0,46615,23334,0,NOT
131,0,UDP,1,131,0,0,59625,32234,0,NOT
326,0,UDP,2,652,0,0,32234,59625,0,NOT
131,0,UDP,1,131,0,0,30707,32234,0,NOT
326,0,UDP,2,652,0,0,32234,30707,0,NOT
86.9375,21676.9335938,TCP,16,1391,7,43.75,1668,25,147.230885326,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1668,16.0796627936,NOT
88.4375,23634.9960938,TCP,16,1415,7,43.75,1154,25,153.736775346,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1154,16.0796627936,NOT
60.2,1334.56,TCP,5,301,1,20,4823,80,36.5316301306,BOT
138.2,37027.36,TCP,5,691,1,20,80,4823,192.424946408,BOT
60.2,1334.56,TCP,5,301,1,20,1641,80,36.5316301306,BOT
138.2,37027.36,TCP,5,691,1,20,80,1641,192.424946408,BOT
60.2,1334.56,TCP,5,301,1,20,1778,80,36.5316301306,BOT
138.2,37027.36,TCP,5,691,1,20,80,1778,192.424946408,BOT
60.2,1334.56,TCP,5,301,1,20,1823,80,36.5316301306,BOT
138.2,37027.36,TCP,5,691,1,20,80,1823,192.424946408,BOT
60.2,1334.56,TCP,5,301,1,20,2157,80,36.5316301306,BOT
138.2,37027.36,TCP,5,691,1,20,80,2157,192.424946408,BOT
60.2,1334.56,TCP,5,301,1,20,2308,80,36.5316301306,BOT
138.2,37027.36,TCP,5,691,1,20,80,2308,192.424946408,BOT
60.2,1334.56,TCP,5,301,1,20,2467,80,36.5316301306,BOT
138.2,37027.36,TCP,5,691,1,20,80,2467,192.424946408,BOT
60.2,1334.56,TCP,5,301,1,20,2526,80,36.5316301306,BOT
138.2,37027.36,TCP,5,691,1,20,80,2526,192.424946408,BOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
75,0,UDP,4,300,0,0,7600,7600,0,NOT
76,0,UDP,8,608,0,0,7600,7600,0,NOT
129,0,UDP,1,129,0,0,11935,32234,0,NOT
75,0,UDP,4,300,0,0,7600,7600,0,NOT
82.775,125.374375,UDP,80,6622,0,0,7600,57931,11.1970699292,NOT
1023.91666667,54218.1597222,UDP,48,49148,0,0,57931,7600,232.847932613,NOT
48,0,TCP,4,192,0,0,1382,6667,0,BOT
111,1225,UDP,2,222,0,0,64460,7600,35,NOT
146,0,UDP,2,292,0,0,7600,64460,0,NOT
126,0,UDP,4,504,0,0,29676,16881,0,NOT
330,0,UDP,1,330,0,0,16881,29676,0,NOT
110.5,1260.25,UDP,4,442,0,0,7600,53722,35.5,NOT
76,0,UDP,1,76,0,0,53722,7600,0,NOT
83.3333333333,84.0317460317,UDP,126,10500,0,0,7600,41173,9.16688311433,NOT
1060.83333333,22033.6388889,UDP,84,89110,0,0,41173,7600,148.437323099,NOT
84.9666666667,147.098888889,UDP,60,5098,0,0,7600,41173,12.1284330764,NOT
1028.53846154,50303.8639053,UDP,52,53484,0,0,41173,7600,224.285228906,NOT
88,296,UDP,26,2288,0,0,7600,41173,17.2046505341,NOT
1045.23076923,37576.3313609,UDP,26,27176,0,0,41173,7600,193.846153846,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
135,0,UDP,1,135,0,0,46615,16001,0,NOT
54.5,20.25,UDP,2,109,0,0,10883,1091,4.5,NOT
66,0,UDP,1,66,0,0,1091,10883,0,NOT
129,0,UDP,1,129,0,0,16944,32234,0,NOT
131,0,UDP,1,131,0,0,58207,32234,0,NOT
326,0,UDP,2,652,0,0,32234,58207,0,NOT
60,52.6666666667,UDP,3,180,0,0,10883,46261,7.25718035236,NOT
134,0,UDP,2,268,0,0,21425,29676,0,NOT
237.5,7832.25,UDP,4,950,0,0,29676,21425,88.5,NOT
126,0,UDP,1,126,0,0,8854,32234,0,NOT
330,0,UDP,2,660,0,0,32234,8854,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
135,0,UDP,1,135,0,0,46615,25864,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
98.3125,37564.8398438,TCP,16,1573,7,43.75,2397,25,193.816510761,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,2397,16.0796627936,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
129,0,UDP,2,258,0,0,16011,32234,0,NOT
129,0,UDP,4,516,0,0,32234,16011,0,NOT
94.1538461538,16039.0147929,TCP,104,9792,16,15.3846153846,1070,80,126.645232018,NOT
44,16,TCP,4,176,0,0,1073,80,4,NOT
3012.53571429,2854896.39158,TCP,28,84351,8,28.5714285714,80,1070,1689.64386531,NOT
48,0,TCP,1,48,0,0,80,1073,0,NOT
117.47826087,21382.7712665,TCP,46,5404,10,21.7391304348,1081,80,146.228489928,NOT
3114.4,5843048.84,TCP,10,31144,4,40,80,1081,2417.23992189,NOT
122.411764706,21982.7128028,TCP,102,12486,24,23.5294117647,1076,80,148.26568316,NOT
91.2941176471,15108.266436,TCP,136,12416,20,14.7058823529,1077,80,122.915688323,NOT
2294.82352941,2925681.55709,TCP,34,78024,12,35.2941176471,80,1076,1710.46238108,NOT
2712.25,2581122.23295,TCP,44,119339,9,20.4545454545,80,1077,1606.5871383,NOT
126,0,UDP,4,504,0,0,29676,16001,0,NOT
59.4,1220.64,TCP,5,297,1,20,3880,80,34.9376587653,BOT
302.2,270825.76,TCP,5,1511,1,20,80,3880,520.409223592,BOT
76,0,UDP,2,152,0,0,7600,52868,0,NOT
110.5,1260.25,UDP,2,221,0,0,46816,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,46816,35,NOT
82.5,72.25,UDP,2,165,0,0,30319,23636,8.5,NOT
48,0,TCP,2,96,0,0,3290,6667,0,BOT
48,0,TCP,4,192,0,0,1298,6667,0,BOT
48,0,TCP,6,288,0,0,3922,6667,0,BOT
48,0,TCP,6,288,0,0,4276,6667,0,BOT
48,0,TCP,4,192,0,0,1288,6667,0,BOT
93,0,UDP,1,93,0,0,24040,32234,0,NOT
126,0,UDP,4,504,0,0,29676,61202,0,NOT
95,0,UDP,1,95,0,0,30319,24774,0,NOT
135,0,UDP,1,135,0,0,46615,45202,0,NOT
138,0,UDP,1,138,0,0,46615,23000,0,NOT
135,0,UDP,1,135,0,0,46615,23243,0,NOT
93.3333333333,571.055555556,UDP,12,1120,0,0,7600,7600,23.8967687262,NOT
1003.88888889,70686.4320988,UDP,72,72280,0,0,7600,7600,265.86920111,NOT
122.333333333,1120.22222222,UDP,6,734,0,0,7600,39611,33.4697209762,NOT
111,1225,UDP,2,222,0,0,39611,7600,35,NOT
93,647.818181818,UDP,11,1023,0,0,7600,7600,25.4522726258,NOT
984.551724138,85825.626635,UDP,58,57104,0,0,7600,7600,292.960110996,NOT
75,0,UDP,1,75,0,0,7600,7600,0,NOT
76,0,UDP,2,152,0,0,7600,7600,0,NOT
75,0,UDP,2,150,0,0,7600,29059,0,NOT
48,0,TCP,6,288,0,0,3488,6667,0,BOT
131,0,UDP,1,131,0,0,27147,29676,0,NOT
326,0,UDP,2,652,0,0,29676,27147,0,NOT
131,0,UDP,1,131,0,0,24998,32234,0,NOT
326,0,UDP,2,652,0,0,32234,24998,0,NOT
83.5068493151,71.5924188403,UDP,73,6096,0,0,32101,7600,8.46123033845,NOT
1068.82105263,14378.8206094,UDP,380,406152,0,0,7600,32101,119.911720067,NOT
75,0,UDP,2,150,0,0,7600,61265,0,NOT
126,0,UDP,2,252,0,0,29676,16881,0,NOT
330,0,UDP,1,330,0,0,16881,29676,0,NOT
131,0,UDP,2,262,0,0,64778,32234,0,NOT
326,0,UDP,4,1304,0,0,32234,64778,0,NOT
131,0,UDP,1,131,0,0,31956,31037,0,NOT
326,0,UDP,2,652,0,0,31037,31956,0,NOT
131,0,UDP,1,131,0,0,37807,32234,0,NOT
326,0,UDP,2,652,0,0,32234,37807,0,NOT
131,0,UDP,1,131,0,0,20982,32234,0,NOT
326,0,UDP,2,652,0,0,32234,20982,0,NOT
126,0,UDP,4,504,0,0,32234,17716,0,NOT
126,0,UDP,4,504,0,0,31037,17716,0,NOT
131,0,UDP,1,131,0,0,61248,32234,0,NOT
326,0,UDP,2,652,0,0,32234,61248,0,NOT
126,0,UDP,4,504,0,0,32234,17716,0,NOT
126,0,UDP,4,504,0,0,32234,51281,0,NOT
126,0,UDP,8,1008,0,0,32234,17716,0,NOT
131,0,UDP,1,131,0,0,10343,31037,0,NOT
326,0,UDP,2,652,0,0,31037,10343,0,NOT
87.6,257.573333333,UDP,15,1314,0,0,7600,7600,16.0490913554,NOT
1028.53846154,50303.8639053,UDP,104,106968,0,0,7600,7600,224.285228906,NOT
48,0,TCP,2,96,0,0,1434,6667,0,BOT
48,0,TCP,4,192,0,0,2424,6667,0,BOT
48,0,TCP,6,288,0,0,1746,6667,0,BOT
48,0,TCP,4,192,0,0,2968,6667,0,BOT
48,0,TCP,6,288,0,0,3158,6667,0,BOT
48,0,TCP,6,288,0,0,2051,6667,0,BOT
131,0,UDP,3,393,0,0,61499,31037,0,NOT
326,0,UDP,6,1956,0,0,31037,61499,0,NOT
48,0,TCP,2,96,0,0,4151,6667,0,BOT
48,0,TCP,6,288,0,0,3894,6667,0,BOT
122.142857143,196.12244898,UDP,7,855,0,0,15843,32234,14.004372495,NOT
258.571428571,11366.5306122,UDP,14,3620,0,0,32234,15843,106.613932543,NOT
48,0,TCP,4,192,0,0,2703,6667,0,BOT
48,0,TCP,6,288,0,0,1070,3128,0,BOT
48,0,TCP,4,192,0,0,3014,6667,0,BOT
48,0,TCP,2,96,0,0,3448,6667,0,BOT
48,0,TCP,4,192,0,0,4948,6667,0,BOT
48,0,TCP,6,288,0,0,2912,6667,0,BOT
48,0,TCP,4,192,0,0,1402,6667,0,BOT
131,0,UDP,1,131,0,0,29160,32234,0,NOT
326,0,UDP,2,652,0,0,32234,29160,0,NOT
48,0,TCP,4,192,0,0,3558,6667,0,BOT
131,0,UDP,1,131,0,0,31519,31037,0,NOT
326,0,UDP,2,652,0,0,31037,31519,0,NOT
126,0,UDP,4,504,0,0,32234,15919,0,NOT
300,0,UDP,2,600,0,0,15919,32234,0,NOT
48,0,TCP,4,192,0,0,1798,6667,0,BOT
40,0,TCP,2,80,0,0,6667,1798,0,BOT
48,0,TCP,6,288,0,0,3346,6667,0,BOT
40,0,TCP,3,120,0,0,6667,3346,0,BOT
48,0,TCP,6,288,0,0,2736,6667,0,BOT
40,0,TCP,3,120,0,0,6667,2736,0,BOT
48,0,TCP,6,288,0,0,1071,3128,0,BOT
48,0,TCP,6,288,0,0,1073,3128,0,BOT
48,0,TCP,4,192,0,0,3497,6667,0,BOT
48,0,TCP,2,96,0,0,1646,6667,0,BOT
131,0,UDP,1,131,0,0,24378,31037,0,NOT
326,0,UDP,2,652,0,0,31037,24378,0,NOT
48,0,TCP,3,144,0,0,1603,80,0,NOT
131,0,UDP,1,131,0,0,52040,32234,0,NOT
326,0,UDP,2,652,0,0,32234,52040,0,NOT
87.8333333333,204.25,UDP,18,1581,0,0,7600,7600,14.291605928,NOT
1040.95522388,39576.2815772,UDP,134,139488,0,0,7600,7600,198.937883715,NOT
131,0,UDP,1,131,0,0,45062,32234,0,NOT
326,0,UDP,2,652,0,0,32234,45062,0,NOT
48,0,TCP,4,192,0,0,2865,6667,0,BOT
131,0,UDP,1,131,0,0,41262,32234,0,NOT
326,0,UDP,2,652,0,0,32234,41262,0,NOT
131,0,UDP,1,131,0,0,61917,32234,0,NOT
326,0,UDP,2,652,0,0,32234,61917,0,NOT
131,0,UDP,1,131,0,0,31752,32234,0,NOT
326,0,UDP,2,652,0,0,32234,31752,0,NOT
131,0,UDP,1,131,0,0,1026,31037,0,NOT
326,0,UDP,2,652,0,0,31037,1026,0,NOT
131,0,UDP,1,131,0,0,47032,32234,0,NOT
326,0,UDP,2,652,0,0,32234,47032,0,NOT
126,0,UDP,4,504,0,0,32234,45682,0,NOT
48,0,TCP,2,96,0,0,2637,6667,0,BOT
131,0,UDP,1,131,0,0,62973,32234,0,NOT
326,0,UDP,2,652,0,0,32234,62973,0,NOT
129,0,UDP,1,129,0,0,12793,32234,0,NOT
48,0,TCP,6,288,0,0,1078,3128,0,BOT
48,0,TCP,2,96,0,0,3461,6667,0,BOT
48,0,TCP,4,192,0,0,2464,6667,0,BOT
48,0,TCP,6,288,0,0,2878,6667,0,BOT
48,0,TCP,4,192,0,0,1885,6667,0,BOT
48,0,TCP,4,192,0,0,1718,6667,0,BOT
48,0,TCP,4,192,0,0,1992,6667,0,BOT
48,0,TCP,4,192,0,0,1227,6667,0,BOT
48,0,TCP,4,192,0,0,2573,6667,0,BOT
48,0,TCP,2,96,0,0,4486,6667,0,BOT
48,0,TCP,6,288,0,0,4569,6667,0,BOT
48,0,TCP,4,192,0,0,1428,6667,0,BOT
48,0,TCP,6,288,0,0,4447,6667,0,BOT
48,0,TCP,6,288,0,0,2752,6667,0,BOT
48,0,TCP,6,288,0,0,2856,6667,0,BOT
48,0,TCP,2,96,0,0,4859,6667,0,BOT
48,0,TCP,6,288,0,0,1454,6667,0,BOT
40,0,TCP,3,120,0,0,6667,1454,0,BOT
48,0,TCP,6,288,0,0,4964,6667,0,BOT
40,0,TCP,3,120,0,0,6667,4964,0,BOT
48,0,TCP,6,288,0,0,2329,6667,0,BOT
48,0,TCP,4,192,0,0,1343,6667,0,BOT
48,0,TCP,4,192,0,0,3895,6667,0,BOT
48,0,TCP,6,288,0,0,2221,6667,0,BOT
40,0,TCP,3,120,0,0,6667,2221,0,BOT
48,0,TCP,6,288,0,0,1299,6667,0,BOT
131,0,UDP,1,131,0,0,11962,31037,0,NOT
326,0,UDP,2,652,0,0,31037,11962,0,NOT
48,0,TCP,6,288,0,0,1065,3128,0,BOT
48,0,TCP,4,192,0,0,4594,6667,0,BOT
48,0,TCP,4,192,0,0,3233,6667,0,BOT
48,0,TCP,4,192,0,0,1248,6667,0,BOT
48,0,TCP,4,192,0,0,3754,6667,0,BOT
48,0,TCP,6,288,0,0,1071,3128,0,BOT
48,0,TCP,4,192,0,0,1417,6667,0,BOT
48,0,TCP,6,288,0,0,4658,6667,0,BOT
40,0,TCP,3,120,0,0,6667,4658,0,BOT
48,0,TCP,6,288,0,0,3217,6667,0,BOT
40,0,TCP,3,120,0,0,6667,3217,0,BOT
48,0,TCP,6,288,0,0,3558,6667,0,BOT
40,0,TCP,3,120,0,0,6667,3558,0,BOT
48,0,TCP,4,192,0,0,1084,6667,0,BOT
40,0,TCP,2,80,0,0,6667,1084,0,BOT
48,0,TCP,6,288,0,0,1090,3128,0,BOT
48,0,TCP,2,96,0,0,3405,6667,0,BOT
40,0,TCP,1,40,0,0,6667,3405,0,BOT
48,0,TCP,6,288,0,0,4532,6667,0,BOT
40,0,TCP,3,120,0,0,6667,4532,0,BOT
48,0,TCP,6,288,0,0,4906,6667,0,BOT
40,0,TCP,3,120,0,0,6667,4906,0,BOT
131,0,UDP,1,131,0,0,38580,32234,0,NOT
326,0,UDP,2,652,0,0,32234,38580,0,NOT
170.333333333,32946.8888889,TCP,12,2044,4,33.3333333333,1049,82,181.512778858,NOT
106.333333333,7781.55555556,HTTP,3,319,1,33.3333333333,82,1049,88.2131257555,NOT
138.75,27706.6875,TCP,8,1110,2,25,1052,82,166.453259205,NOT
89.75,6661.1875,TCP,4,359,1,25,82,1052,81.6160982895,NOT
138.75,27706.6875,TCP,8,1110,2,25,1103,82,166.453259205,NOT
89.75,6661.1875,TCP,4,359,1,25,82,1103,81.6160982895,NOT
94,10825.6,TCP,10,940,2,20,1049,80,104.046143609,NOT
760.333333333,1026277.55556,TCP,3,2281,1,33.3333333333,80,1049,1013.0535798,NOT
131,0,UDP,1,131,0,0,63925,31037,0,NOT
326,0,UDP,2,652,0,0,31037,63925,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
131,0,UDP,1,131,0,0,56757,32234,0,NOT
131,0,UDP,1,131,0,0,13583,31037,0,NOT
326,0,UDP,2,652,0,0,31037,13583,0,NOT
48,0,TCP,6,288,0,0,1331,6667,0,BOT
40,0,TCP,3,120,0,0,6667,1331,0,BOT
48,0,TCP,4,192,0,0,3761,6667,0,BOT
48,0,TCP,2,96,0,0,2026,6667,0,BOT
48,0,TCP,6,288,0,0,1340,6667,0,BOT
48,0,TCP,4,192,0,0,2475,6667,0,BOT
40,0,TCP,1,40,0,0,6667,2475,0,BOT
48,0,TCP,6,288,0,0,1497,6667,0,BOT
48,0,TCP,6,288,0,0,1820,6667,0,BOT
48,0,TCP,6,288,0,0,4500,6667,0,BOT
134.055555556,209.385802469,UDP,18,2413,0,0,7600,7600,14.4701694002,NOT
1036.72131148,43268.8567589,UDP,122,126480,0,0,7600,7600,208.011674574,NOT
101,821.428571429,UDP,14,1414,0,0,7600,6912,28.6605752111,NOT
932.210526316,123052.166205,UDP,19,17712,0,0,6912,7600,350.787921977,NOT
81.358490566,107.43752225,UDP,106,8624,0,0,7600,7600,10.3652072941,NOT
1041.58823529,39021.1245675,UDP,68,70828,0,0,7600,7600,197.537653544,NOT
48,0,TCP,2,96,0,0,4697,6667,0,BOT
131,0,UDP,1,131,0,0,28208,31037,0,NOT
326,0,UDP,2,652,0,0,31037,28208,0,NOT
48,0,TCP,4,192,0,0,2206,6667,0,BOT
48,0,TCP,4,192,0,0,3644,6667,0,BOT
48,0,TCP,4,192,0,0,2664,6667,0,BOT
48,0,TCP,6,288,0,0,3060,6667,0,BOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
76,0,UDP,1,76,0,0,7600,7600,0,NOT
131,0,UDP,1,131,0,0,45364,31037,0,NOT
326,0,UDP,2,652,0,0,31037,45364,0,NOT
126,0,UDP,2,252,0,0,32234,31668,0,NOT
309,0,UDP,1,309,0,0,31668,32234,0,NOT
126,0,UDP,4,504,0,0,32234,7163,0,NOT
300,0,UDP,2,600,0,0,7163,32234,0,NOT
126,0,UDP,4,504,0,0,29676,7163,0,NOT
300,0,UDP,1,300,0,0,7163,29676,0,NOT
75,0,UDP,2,150,0,0,7600,60102,0,NOT
126,0,UDP,4,504,0,0,29676,6800,0,NOT
135,0,UDP,1,135,0,0,46615,11114,0,NOT
48,0,TCP,6,288,0,0,4954,25,0,BOT
48,0,TCP,6,288,0,0,1757,25,0,BOT
131,0,UDP,1,131,0,0,31116,32234,0,NOT
168.666666667,12376.8888889,UDP,6,1012,0,0,32234,31116,111.251466907,NOT
69.3461538462,949.636587771,TCP,78,5409,37,47.4358974359,4286,80,30.8161741261,BOT
398.175,10248.594375,TCP,40,15927,37,92.5,80,4286,101.235341532,BOT
40.96629659,62.5416872364,TCP,2522,103317,37,1.46708961142,4294,80,7.90833024325,BOT
1480.43818824,24519.9341078,TCP,4813,7125349,37,0.768751298566,80,4294,156.588422649,BOT
75,0,UDP,4,300,0,0,7600,9670,0,NOT
1065.28846154,17879.7629438,UDP,104,110790,0,0,29930,7600,133.715230785,NOT
82.4494382022,68.7418255271,UDP,178,14676,0,0,7600,29930,8.29106902197,NOT
75,0,UDP,2,150,0,0,7600,9670,0,NOT
75,0,UDP,2,150,0,0,7600,9670,0,NOT
87.2941176471,227.972318339,UDP,34,2968,0,0,7600,61858,15.0987522113,NOT
995.545454545,78353.4297521,UDP,22,21902,0,0,61858,7600,279.91682649,NOT
122.333333333,1120.22222222,UDP,3,367,0,0,60529,7600,33.4697209762,NOT
111,1225,UDP,4,444,0,0,7600,60529,35,NOT
135,0,UDP,1,135,0,0,46615,5030,0,NOT
488,118336,UDP,4,1952,0,0,1158,4999,344,NOT
104,64,UDP,2,208,0,0,4999,1158,8,NOT
488,118336,UDP,4,1952,0,0,1171,4999,344,NOT
104,64,UDP,2,208,0,0,4999,1171,8,NOT
488,118336,UDP,4,1952,0,0,1152,4999,344,NOT
104,64,UDP,2,208,0,0,4999,1152,8,NOT
86.8421052632,206.132963989,UDP,38,3300,0,0,7600,7600,14.3573313672,NOT
603.333333333,231584.888889,UDP,6,3620,0,0,7600,7600,481.232676456,NOT
93.5,564.583333333,UDP,12,1122,0,0,7600,7600,23.7609623823,NOT
694.8,227704.96,UDP,5,3474,0,0,7600,7600,477.184408798,NOT
48,0,TCP,6,288,0,0,1088,3128,0,BOT
48,0,TCP,4,192,0,0,2922,6667,0,BOT
48,0,TCP,4,192,0,0,4655,6667,0,BOT
48,0,TCP,4,192,0,0,4785,6667,0,BOT
48,0,TCP,4,192,0,0,2335,6667,0,BOT
48,0,TCP,2,96,0,0,3637,6667,0,BOT
48,0,TCP,6,288,0,0,3003,6667,0,BOT
126,0,UDP,4,504,0,0,32234,16881,0,NOT
110.5,1260.25,UDP,2,221,0,0,10049,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,10049,35,NOT
110.5,1260.25,UDP,2,221,0,0,10022,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,10022,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
126,0,UDP,1,126,0,0,24777,32234,0,NOT
330,0,UDP,2,660,0,0,32234,24777,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
82,43.567251462,UDP,171,14022,0,0,7600,7600,6.60054933032,NOT
1075.67320261,7894.92588321,UDP,918,987468,0,0,7600,7600,88.8533954512,NOT
75,0,UDP,5,375,0,0,7600,7600,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
86.4306220096,150.666239326,UDP,209,18064,0,0,7600,7600,12.2746176855,NOT
1080.54647256,3141.21088621,UDP,1786,1929856,0,0,7600,7600,56.0465064586,NOT
83.875,19902.609375,TCP,16,1342,7,43.75,4302,25,141.076608178,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,4302,16.0796627936,NOT
48,0,TCP,6,288,0,0,1695,25,0,BOT
126,0,UDP,2,252,0,0,29676,17179,0,NOT
309,0,UDP,1,309,0,0,17179,29676,0,NOT
108,324,UDP,12,1296,0,0,29676,57423,18,NOT
163,10658,UDP,3,489,0,0,57423,29676,103.237590053,NOT
88.3076923077,287.905325444,UDP,26,2296,0,0,7600,1229,16.9677731433,NOT
993.875,78619.734375,UDP,32,31804,0,0,1229,7600,280.392108261,NOT
129,0,UDP,1,129,0,0,11935,31037,0,NOT
85.0714285714,13701.0091837,TCP,140,11910,18,12.8571428571,1087,80,117.051310047,NOT
2463.7962963,2062561.31036,HTTP,54,133045,11,20.3703703704,80,1087,1436.162007,NOT
125.355555556,22413.3402469,TCP,90,11282,22,24.4444444444,1094,80,149.710855475,NOT
