,protocol,pack_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
5119,3,201,1,0.0,7600,7600,116.63549594700001,1
5120,3,2,1,0.0,10350,7600,35.5,1
5121,3,4,1,0.0,7600,10350,35.0,1
5122,3,2,1,0.0,3791,7600,35.5,1
5123,3,4,1,0.0,7600,3791,35.0,1
5124,3,1,1,0.0,7600,7600,0.0,1
5125,3,2,1,0.0,7600,7600,0.0,1
5126,3,62,1,0.0,3785,7600,9.47976924687,1
5127,3,372,1,0.0,7600,3785,121.173351666,1
5128,3,22,1,0.0,7600,7600,13.3073179395,1
5129,3,160,1,0.0,7600,7600,182.74927496400002,1
5130,3,2,1,0.0,4979,7600,35.5,1
5131,3,4,1,0.0,7600,4979,35.0,1
5132,3,1,1,0.0,34746,7600,0.0,1
5133,3,2,1,0.0,7600,34746,0.0,1
5134,3,2,1,0.0,17956,7600,35.5,1
5135,3,4,1,0.0,7600,17956,35.0,1
5136,3,2,1,0.0,63646,7600,35.5,1
5137,3,4,1,0.0,7600,63646,35.0,1
5138,3,6,1,0.0,7600,7600,33.4697209762,1
5139,3,2,1,0.0,7600,7600,35.0,1
5140,3,4,1,0.0,7600,7600,0.0,1
5141,3,14,1,0.0,7600,7600,0.0,1
5142,3,4,1,0.0,32234,16001,0.0,1
5143,3,2,1,0.0,16001,32234,0.0,1
5144,3,8,1,0.0,4041,31037,95.6470562798,1
5145,3,26,1,0.0,31037,4041,99.3165997316,1
5146,3,2,1,0.0,10798,7600,35.5,1
5147,3,4,1,0.0,7600,10798,35.0,1
5148,3,1,1,0.0,63853,31037,0.0,1
5149,3,2,1,0.0,31037,63853,0.0,1
5150,3,1,1,0.0,7600,7600,0.0,1
5151,3,2,1,0.0,7600,7600,0.0,1
5152,3,10,1,0.0,7600,7600,19.5266484579,1
5153,3,64,1,0.0,7600,7600,280.392108261,1
5154,3,4,1,0.0,7600,29280,0.0,1
5155,3,2,1,0.0,29280,7600,0.0,1
5156,3,6,1,0.0,32234,64956,16.9705627485,1
5157,3,3,1,0.0,64956,32234,103.23759005299999,1
5158,3,9,1,0.0,24206,7600,0.0,1
5159,3,18,1,0.0,7600,24206,0.0,1
5160,3,2,1,0.0,7600,7600,35.5,1
5161,3,4,1,0.0,7600,7600,35.0,1
5162,3,2,1,0.0,12165,7600,0.0,1
5163,3,4,1,0.0,7600,12165,0.0,1
5164,4,18,3,22.2222222222,1165,80,132.114428516,1
5165,4,7,3,57.1428571429,80,1165,868.881171275,1
5166,3,1,1,0.0,13236,7600,0.0,1
5167,3,2,1,0.0,7600,13236,0.0,1
5168,3,2,1,0.0,7600,13245,0.0,1
5169,3,1,1,0.0,13248,7600,0.0,1
5170,3,2,1,0.0,7600,13248,0.0,1
5171,3,40,1,0.0,4946,7600,11.0179115535,1
5172,3,244,1,0.0,7600,4946,148.973980871,1
5173,3,149,1,0.0,7600,7600,6.81133662087,1
5174,3,796,1,0.0,7600,7600,83.1970155133,1
5175,3,2,1,0.0,32234,2743,0.0,1
5176,3,1,1,0.0,2743,32234,0.0,1
5177,3,57,1,0.0,3569,7600,9.297715972999999,1
5178,3,384,1,0.0,7600,3569,131.486927358,1
5179,3,58,1,0.0,7600,14286,11.773526804300001,1
5180,3,42,1,0.0,14286,7600,247.73821308400002,1
5181,3,2,1,0.0,14242,7600,0.0,1
5182,3,16,1,0.0,14331,7600,0.0,1
5183,3,2,1,0.0,7600,14242,0.0,1
5184,3,22,1,0.0,7600,14331,4.76904619949,1
5185,3,14,1,0.0,1288,7600,22.3154563439,1
5186,3,88,1,0.0,7600,1288,242.464566722,1
5187,3,12,1,0.0,1314,7600,23.2677650171,1
5188,3,78,1,0.0,7600,1314,256.32931030000003,1
5189,3,12,1,0.0,1315,7600,23.2677650171,1
5190,3,78,1,0.0,7600,1315,256.32931030000003,1
5191,4,18,3,22.2222222222,1068,80,135.563934167,1
5192,4,9,2,33.3333333333,80,1068,602.902936315,1
5193,4,255,9,7.0588235294100015,1086,80,71.8870973906,1
5194,4,87,18,24.1379310345,80,1086,2212.39499931,1
5195,4,48,3,8.333333333330001,1106,80,79.1001365184,1
5196,4,16,1,12.5,80,1106,1881.16655546,1
5197,4,44,7,18.1818181818,1167,80,104.27135015299999,1
5198,4,14,3,28.5714285714,80,1167,1922.62026375,1
5199,3,1,1,0.0,11935,29676,0.0,1
5200,3,2,1,0.0,7600,7600,35.5,1
5201,3,4,1,0.0,7600,7600,35.0,1
5202,3,2,1,0.0,7600,7600,35.5,1
5203,3,4,1,0.0,7600,7600,35.0,1
5204,3,2,1,0.0,7600,7600,35.5,1
5205,3,4,1,0.0,7600,7600,35.0,1
5206,3,4,1,0.0,2332,7600,30.743901834299997,1
5207,3,8,1,0.0,7600,2332,30.3108891325,1
5208,3,2,1,0.0,7600,7600,35.5,1
5209,3,4,1,0.0,7600,7600,35.0,1
5210,3,4,1,0.0,7600,7600,35.5,1
5211,3,6,1,0.0,7600,7600,32.9983164554,1
5212,3,49,1,0.0,7600,7600,10.2180312813,1
5213,3,304,1,0.0,7600,7600,133.796583003,1
5214,3,8,1,0.0,7600,7600,21.0976153866,1
5215,3,52,1,0.0,7600,7600,318.23760242599997,1
5216,3,4,1,0.0,7600,7600,0.0,1
5217,3,14,1,0.0,7600,7600,0.0,1
5218,3,2,1,0.0,7600,7600,35.5,1
5219,3,4,1,0.0,7600,7600,35.0,1
5220,3,2,1,0.0,7600,7600,35.5,1
5221,3,4,1,0.0,7600,7600,35.0,1
5222,3,2,1,0.0,7600,7600,35.5,1
5223,3,4,1,0.0,7600,7600,35.0,1
5224,3,2,1,0.0,7600,7600,35.5,1
5225,3,4,1,0.0,7600,7600,35.0,1
5226,3,2,1,0.0,7600,7600,35.5,1
5227,3,4,1,0.0,7600,7600,35.0,1
5228,3,2,1,0.0,7600,7600,35.5,1
5229,3,4,1,0.0,7600,7600,35.0,1
5230,3,2,1,0.0,7600,7600,35.5,1
5231,3,4,1,0.0,7600,7600,35.0,1
5232,3,2,1,0.0,7600,7600,35.5,1
5233,3,4,1,0.0,7600,7600,35.0,1
5234,3,2,1,0.0,7600,7600,35.5,1
5235,3,4,1,0.0,7600,7600,35.0,1
5236,3,2,1,0.0,7600,7600,35.5,1
5237,3,4,1,0.0,7600,7600,35.0,1
5238,3,32,1,0.0,7600,7600,12.1783218646,1
5239,3,186,1,0.0,7600,7600,345.932404976,1
5240,3,27,1,0.0,7600,7600,13.2897435623,1
5241,3,146,1,0.0,7600,7600,369.41576408599997,1
5242,3,19,1,0.0,7600,7600,15.2466335233,1
5243,3,106,1,0.0,7600,7600,372.823019563,1
5244,3,6,1,0.0,2324,7600,33.4697209762,1
5245,3,10,1,0.0,7600,2324,28.0,1
5246,3,106,1,0.0,7600,7600,9.83972665876,1
5247,3,45,1,0.0,7600,7600,239.94997832599998,1
5248,3,2,1,0.0,7600,7600,0.0,1
5249,3,86,1,0.0,1326,7600,8.51427236846,1
5250,3,476,1,0.0,7600,1326,107.312562914,1
5251,3,36,1,0.0,7600,7600,11.3562880281,1
5252,3,224,1,0.0,7600,7600,155.30755776799998,1
5253,3,2,1,0.0,35168,7600,35.5,1
5254,3,4,1,0.0,7600,35168,35.0,1
5255,3,1,1,0.0,1160,7600,0.0,1
5256,3,2,1,0.0,7600,1160,0.0,1
5257,3,1,1,0.0,11935,32234,0.0,1
5258,3,2,1,0.0,7600,7600,0.0,1
5259,8,1,1,0.0,0,0,0.0,2
5260,8,2,1,0.0,0,0,0.0,2
5261,3,2,1,0.0,7600,7600,0.0,1
5262,3,1,1,0.0,33583,32234,0.0,1
5263,3,2,1,0.0,32234,33583,0.0,1
5264,3,2,1,0.0,56934,7600,35.5,1
5265,3,4,1,0.0,7600,56934,35.0,1
5266,3,2,1,0.0,57189,7600,35.5,1
5267,3,4,1,0.0,7600,57189,35.0,1
5268,3,3,1,0.0,18103,7600,33.4697209762,1
5269,3,4,1,0.0,7600,18103,35.0,1
5270,3,2,1,0.0,1084,7600,35.5,1
5271,3,4,1,0.0,7600,1084,35.0,1
5272,3,4,1,0.0,7600,10029,35.0,1
5273,3,2,1,0.0,10029,7600,0.0,1
5274,3,1,1,0.0,1454,32234,0.0,1
5275,3,2,1,0.0,32234,1454,0.0,1
5276,3,1,1,0.0,7600,7600,0.0,1
5277,3,2,1,0.0,7600,7600,0.0,1
5278,3,1,1,0.0,6800,32234,0.0,1
5279,3,6,1,0.0,31037,63627,16.9705627485,1
5280,3,3,1,0.0,2491,7600,33.4697209762,1
5281,3,4,1,0.0,7600,2491,35.0,1
5282,3,1,1,0.0,49488,31037,0.0,1
5283,3,2,1,0.0,31037,49488,0.0,1
5284,3,4,1,0.0,10507,7600,30.743901834299997,1
5285,3,8,1,0.0,7600,10507,30.3108891325,1
5286,4,4,1,0.0,1834,6667,0.0,2
5287,4,1,1,0.0,6667,1834,0.0,2
5288,3,1,1,0.0,13248,31037,0.0,1
5289,3,2,1,0.0,31037,13248,0.0,1
5290,3,1,1,0.0,44469,32234,0.0,1
5291,3,2,1,0.0,32234,44469,0.0,1
5292,3,1,1,0.0,10012,29676,0.0,1
5293,3,2,1,0.0,29676,10012,0.0,1
5294,4,6,1,16.6666666667,2830,80,25.2877880057,2
5295,4,6,1,16.6666666667,80,2830,683.936075635,2
5296,4,12,1,8.333333333330001,3012,80,20.3708669973,2
5297,4,16,1,6.25,80,3012,598.5131446969999,2
5298,4,7,1,14.2857142857,3034,80,22.449035250399998,2
5299,4,7,1,14.2857142857,80,3034,692.567627288,2
5300,4,7,1,14.2857142857,3045,80,21.754661710100002,2
5301,4,7,1,14.2857142857,80,3045,676.0732963519999,2
5302,4,7,1,14.2857142857,3054,80,21.754661710100002,2
5303,4,7,1,14.2857142857,80,3054,679.854966526,2
5304,4,6,1,16.6666666667,3061,80,26.7690741964,2
5305,4,6,1,16.6666666667,80,3061,563.497535241,2
5306,4,5,1,20.0,3062,80,25.786818338099998,2
5307,4,5,1,20.0,80,3062,393.21220733800004,2
5308,4,5,1,20.0,3067,80,26.978509966300003,2
5309,4,5,1,20.0,80,3067,390.812282304,2
5310,4,5,1,20.0,3076,80,26.183964558499998,2
5311,4,5,1,20.0,80,3076,392.012244707,2
5312,4,25,1,4.0,3082,80,17.250344924100002,2
5313,4,37,4,13.5135135135,80,3082,452.002042698,2
5314,3,1,1,0.0,14174,29676,0.0,1
5315,3,2,1,0.0,29676,14174,0.0,1
5316,3,8,1,0.0,29676,1284,18.0,1
5317,4,6,1,0.0,2193,6667,0.0,2
5318,4,3,1,0.0,6667,2193,0.0,2
5319,3,2,1,0.0,7600,7600,35.5,1
5320,3,4,1,0.0,7600,7600,35.0,1
5321,3,27,1,0.0,7600,7600,13.197559736199999,1
5322,3,160,1,0.0,7600,7600,182.74927496400002,1
5323,3,1,1,0.0,61559,32234,0.0,1
5324,3,2,1,0.0,32234,61559,0.0,1
5325,3,1,1,0.0,22408,32234,0.0,1
5326,3,2,1,0.0,32234,22408,0.0,1
5327,3,4,1,0.0,7600,7600,0.0,1
5328,3,1,1,0.0,3734,32234,0.0,1
5329,3,18,1,0.0,7600,39591,26.136866730100003,1
5330,3,22,1,0.0,39591,7600,330.129851738,1
5331,3,6,1,0.0,7600,7600,33.4697209762,1
5332,3,1,1,0.0,7600,7600,0.0,1
5333,3,3,1,0.0,7600,7600,33.4697209762,1
5334,3,8,1,0.0,7600,7600,30.3108891325,1
5335,3,26,1,0.0,7600,7600,17.2046505341,1
5336,3,33,1,0.0,7600,7600,276.54293758299997,1
5337,3,2,1,0.0,7600,7600,35.5,1
5338,3,6,1,0.0,7600,7600,32.9983164554,1
5339,3,36,1,0.0,53802,7600,10.7535165078,1
5340,3,262,1,0.0,7600,53802,143.889800111,1
5341,3,1,1,0.0,58690,7600,0.0,1
5342,3,2,1,0.0,7600,58690,0.0,1
5343,3,109,1,0.0,7600,7600,5.981032218759999,1
5344,3,682,1,0.0,7600,7600,89.824864355,1
5345,3,119,1,0.0,7600,7600,5.72580401164,1
5346,3,694,1,0.0,7600,7600,89.0517187126,1
5347,3,107,1,0.0,7600,7600,6.036298042,1
5348,3,496,1,0.0,7600,7600,105.15376358399999,1
5349,3,1,1,0.0,9873,29676,0.0,1
5350,3,2,1,0.0,29676,9873,0.0,1
5351,3,2,1,0.0,7600,7600,35.5,1
5352,3,4,1,0.0,7600,7600,35.0,1
5353,3,4,1,0.0,7600,7600,0.0,1
5354,4,4,1,0.0,1479,6667,0.0,2
5355,4,4,1,0.0,1098,6667,0.0,2
5356,3,2,1,0.0,7600,7600,0.0,1
5357,4,18,1,5.55555555556,1910,80,17.8778433809,1
5358,4,21,2,14.2857142857,80,1910,510.992232059,1
5359,4,93,1,1.0752688172,1932,80,7.868029300489999,1
5360,4,136,1,23.529411764699997,80,1932,234.922280525,1
5361,4,13,1,7.692307692310001,1969,80,18.3322395227,1
5362,4,16,1,12.5,80,1969,599.537269484,1
5363,4,13,1,7.692307692310001,1986,80,20.838630490299998,1
5364,4,18,1,11.1111111111,80,1986,575.0520749369999,1
5365,4,12,1,8.333333333330001,2010,80,21.4702636738,1
5366,4,15,1,13.333333333299999,80,2010,607.582422392,1
5367,4,15,1,6.666666666669999,2023,80,19.1682608033,1
5368,4,18,1,11.1111111111,80,2023,607.09346251,1
5369,4,14,1,7.1428571428600005,2043,80,18.7547272952,1
5370,4,18,1,11.1111111111,80,2043,603.01739477,1
5371,4,12,1,8.333333333330001,2062,80,21.4702636738,1
5372,4,17,1,11.7647058824,80,2062,607.474959969,1
5373,4,11,1,9.090909090910001,2080,80,19.7392087895,1
5374,4,15,1,13.333333333299999,80,2080,613.319296941,1
5375,4,11,1,9.090909090910001,2095,80,22.3110986723,1
5376,4,14,1,14.2857142857,80,2095,620.5074453990001,1
5377,4,5,1,20.0,2107,80,28.5685141371,1
5378,4,4,1,25.0,80,2107,530.161944598,1
5379,4,5,1,20.0,2111,80,27.773368538899998,1
5380,4,4,1,25.0,80,2111,162.123988046,1
5381,4,7,1,14.2857142857,2119,80,25.2295583046,1
5382,4,7,1,28.5714285714,80,2119,612.331076248,1
5383,4,16,1,6.25,2212,80,20.7782187639,1
5384,4,18,1,11.1111111111,80,2212,538.28475013,1
5385,4,5,1,20.0,2230,80,30.1595755938,1
5386,4,6,1,33.3333333333,80,2230,522.445451698,1
5387,4,6,1,16.6666666667,2244,80,29.363620727399997,1
5388,4,6,1,33.3333333333,80,2244,540.2513046930001,1
5389,4,5,1,20.0,2255,80,34.9376587653,1
5390,4,4,1,25.0,80,2255,418.447353319,1
5391,4,7,1,14.2857142857,2267,80,27.6656421415,1
5392,4,8,1,25.0,80,2267,687.3738066000001,1
5393,4,8,1,12.5,2275,80,27.8376992584,1
5394,4,7,2,42.8571428571,80,2275,613.302036321,1
5395,4,6,1,16.6666666667,2281,80,34.1877983432,1
5396,4,6,1,33.3333333333,80,2281,531.630745913,1
5397,4,6,1,16.6666666667,2288,80,30.4763113837,1
5398,4,6,1,33.3333333333,80,2288,534.8259581919999,1
5399,4,8,1,12.5,2291,80,26.8581342427,1
5400,4,7,1,28.5714285714,80,2291,639.262170357,1
5401,4,6,1,16.6666666667,2298,80,32.7027861538,1
5402,4,5,1,20.0,80,2298,569.685386858,1
5403,4,14,1,7.1428571428600005,2306,80,23.058488188800002,1
5404,4,18,1,11.1111111111,80,2306,623.590363426,1
5405,4,12,1,8.333333333330001,2309,80,24.7717356858,1
5406,4,16,1,12.5,80,2309,618.88063015,1
5407,4,5,1,20.0,2315,80,35.7345770928,1
5408,4,4,1,25.0,80,2315,531.460958115,1
5409,4,6,1,16.6666666667,2319,80,32.3316150746,1
5410,4,6,1,33.3333333333,80,2319,519.343067945,1
5411,4,7,1,14.2857142857,2323,80,28.3620902485,1
5412,4,7,1,28.5714285714,80,2323,627.115814581,1
5413,4,28,1,3.5714285714300003,2328,80,16.897764312899998,1
5414,4,48,1,4.16666666667,80,2328,398.15672459900003,1
5415,4,5,1,20.0,2334,80,30.5574868077,1
5416,4,4,1,25.0,80,2334,508.944741598,1
5417,4,5,1,20.0,2337,80,28.9661871844,1
5418,4,4,1,25.0,80,2337,373.84856559800005,1
5419,4,5,1,20.0,2340,80,30.5574868077,1
5420,4,4,1,25.0,80,2340,345.270908129,1
5421,4,5,1,20.0,2342,80,33.3442648742,1
5422,4,4,1,25.0,80,2342,597.277782945,1
5423,4,7,1,14.2857142857,2346,80,31.1494095335,1
5424,4,7,1,28.5714285714,80,2346,630.367790278,1
5425,4,8,1,12.5,2350,80,27.8564961006,1
5426,4,10,1,20.0,80,2350,677.738068873,1
5427,4,8,1,12.5,2351,80,28.1644168234,1
5428,4,8,2,37.5,80,2351,647.576781162,1
5429,4,4,1,0.0,1513,6667,0.0,2
5430,4,2,1,0.0,1606,6667,0.0,2
5431,5,4,1,0.0,2077,53,0.0,2
5432,5,2,1,0.0,53,2077,0.0,2
5433,5,2,1,0.0,2077,53,0.0,2
5434,5,1,1,0.0,53,2077,0.0,2
5435,3,1,1,0.0,58886,31037,0.0,1
5436,3,2,1,0.0,31037,58886,0.0,1
5437,3,1,1,0.0,34937,31037,0.0,1
5438,3,124,1,0.0,7600,7600,10.2785983367,1
5439,3,249,1,0.0,7600,7600,86.90805514,1
5440,3,55,1,0.0,7600,7600,9.49268530923,1
5441,3,368,1,0.0,7600,7600,121.81928068100001,1
5442,3,51,1,0.0,7600,7600,9.95333208954,1
5443,3,438,1,0.0,7600,7600,111.80896846200001,1
5444,3,4,1,0.0,31037,16601,0.0,1
5445,3,2,1,0.0,7600,18647,0.0,1
5446,3,2,1,0.0,7600,7600,0.0,1
5447,3,10,1,0.0,7600,21685,34.7827543475,1
5448,3,4,1,0.0,21685,7600,30.3108891325,1
5449,3,2,1,0.0,7600,7600,35.5,1
5450,3,4,1,0.0,7600,7600,35.0,1
5451,3,3,1,0.0,16001,32234,22.156012477199997,1
5452,3,6,1,0.0,32234,16001,117.37972567700001,1
5453,3,2,1,0.0,20906,7600,35.5,1
5454,3,4,1,0.0,7600,20906,35.0,1
5455,3,16,1,0.0,7600,7600,15.8665085558,1
5456,3,104,1,0.0,7600,7600,224.285228906,1
5457,3,8,1,0.0,31037,1045,18.0,1
5458,3,3,1,0.0,1045,31037,103.23759005299999,1
5459,3,4,1,0.0,7600,7600,35.5,1
5460,3,8,1,0.0,7600,7600,30.3108891325,1
5461,3,1,1,0.0,16001,32234,0.0,1
5462,3,2,1,0.0,32234,16001,0.0,1
5463,3,2,1,0.0,7600,1593,0.0,1
5464,3,1,1,0.0,1593,7600,0.0,1
5465,3,14,1,0.0,4877,7600,16.6765446918,1
5466,3,94,1,0.0,7600,4877,255.236447599,1
5467,3,2,1,0.0,7600,7600,35.5,1
5468,3,4,1,0.0,7600,7600,35.0,1
5469,3,2,1,0.0,7600,29781,0.0,1
5470,3,1,1,0.0,29831,7600,0.0,1
5471,3,6,1,0.0,7600,29831,28.755675768299998,1
5472,3,1,1,0.0,29727,7600,0.0,1
5473,3,2,1,0.0,7600,29727,0.0,1
5474,3,3,1,0.0,29781,7600,0.0,1
5475,3,1,1,0.0,42635,29676,0.0,1
5476,3,2,1,0.0,7600,25177,0.0,1
5477,3,2,1,0.0,7600,25177,0.0,1
5478,3,1,1,0.0,25590,32234,0.0,1
5479,3,2,1,0.0,32234,25590,0.0,1
5480,3,2,1,0.0,7600,7600,0.0,1
5481,4,6,1,0.0,2228,25,0.0,2
5482,4,6,1,0.0,4646,25,0.0,2
5483,4,6,1,0.0,3926,25,0.0,2
5484,4,6,1,0.0,4586,25,0.0,2
5485,4,6,1,0.0,4010,25,0.0,2
5486,4,6,1,0.0,4368,25,0.0,2
5487,3,1,1,0.0,1330,7600,0.0,1
5488,3,2,1,0.0,7600,1330,0.0,1
5489,4,4,1,0.0,1354,6667,0.0,2
5490,3,1,1,0.0,59869,32234,0.0,1
5491,3,4,1,0.0,7600,41876,0.0,1
5492,4,6,1,0.0,4305,25,0.0,2
5493,3,2,1,0.0,18993,32234,0.0,1
5494,3,4,1,0.0,32234,18993,0.0,1
5495,4,6,1,0.0,3199,25,0.0,2
5496,4,6,1,0.0,2033,25,0.0,2
5497,4,6,1,0.0,3819,25,0.0,2
5498,3,1,1,0.0,13579,32234,0.0,1
5499,3,2,1,0.0,32234,13579,0.0,1
5500,3,2,1,0.0,31037,48976,0.0,1
5501,3,1,1,0.0,48976,31037,0.0,1
5502,3,1,1,0.0,39458,32234,0.0,1
5503,3,2,1,0.0,32234,39458,0.0,1
5504,3,4,1,0.0,29676,57542,0.0,1
5505,3,2,1,0.0,31037,57542,0.0,1
5506,3,1,1,0.0,57542,31037,0.0,1
5507,3,2,1,0.0,27345,29676,24.0,1
5508,3,4,1,0.0,29676,27345,124.5,1
5509,3,4,1,0.0,31037,22429,0.0,1
5510,3,1,1,0.0,6881,32234,0.0,1
5511,3,4,1,0.0,31037,10049,0.0,1
5512,3,1,1,0.0,15269,31037,0.0,1
5513,3,2,1,0.0,31037,15269,0.0,1
5514,3,1,1,0.0,37650,32234,0.0,1
5515,3,2,1,0.0,32234,37650,0.0,1
5516,3,2,1,0.0,7600,7600,0.0,1
5517,3,16,1,0.0,7600,7600,28.3637092074,1
5518,3,8,1,0.0,7600,7600,465.841979645,1
5519,3,1,1,0.0,9252,29676,0.0,1
5520,3,2,1,0.0,29676,9252,0.0,1
5521,3,2,1,0.0,7600,7600,0.0,1
5522,3,1,1,0.0,7600,7600,0.0,1
5523,3,4,1,0.0,32234,11004,0.0,1
5524,3,182,1,0.0,7600,23335,11.057271509300001,1
5525,3,346,1,0.0,23335,7600,89.1791907514,1
5526,3,2,1,0.0,7600,11955,0.0,1
5527,3,109,1,0.0,53953,7600,8.70583712423,1
5528,3,1022,1,0.0,7600,53953,60.792180808999994,1
5529,3,2,1,0.0,59586,7600,35.5,1
5530,3,4,1,0.0,7600,59586,35.0,1
5531,3,2,1,0.0,60193,7600,35.5,1
5532,3,4,1,0.0,7600,60193,35.0,1
5533,3,1,1,0.0,11935,32234,0.0,1
5534,3,1,1,0.0,45193,32234,0.0,1
5535,3,1,1,0.0,11935,32234,0.0,1
5536,3,2,1,0.0,21000,32234,24.0,1
5537,3,4,1,0.0,32234,21000,124.5,1
5538,4,6,1,0.0,3056,6667,0.0,2
5539,4,3,1,0.0,6667,3056,0.0,2
5540,4,8,2,37.5,2562,443,65.3371066087,2
5541,4,9,4,55.5555555556,443,2562,499.00924061800004,2
5542,4,118,26,85.593220339,2929,80,33.392312563699996,2
5543,4,105,26,96.1904761905,80,2929,75.0523771757,2
5544,4,24,14,79.1666666667,2932,80,34.576580666,2
5545,4,22,14,86.36363636360001,80,2932,132.62717271399998,2
5546,4,8,2,37.5,4103,443,67.4266963079,2
5547,4,9,4,55.5555555556,443,4103,499.00924061800004,2
5548,4,6,1,33.3333333333,4105,80,35.216788925500005,2
5549,4,5,1,40.0,80,4105,192.33720388900002,2
5550,4,16,1,6.25,4106,80,26.085196951500002,2
5551,4,28,10,39.2857142857,80,4106,556.371242233,2
5552,3,2,1,0.0,7600,7600,0.0,1
5553,3,1,1,0.0,8563,29676,0.0,1
5554,3,2,1,0.0,29676,8563,0.0,1
5555,3,2,1,0.0,7600,7600,0.0,1
5556,3,4,1,0.0,32234,26434,0.0,1
5557,3,2,1,0.0,26434,32234,0.0,1
5558,3,4,1,0.0,32234,23972,0.0,1
5559,3,2,1,0.0,23972,32234,0.0,1
5560,3,2,1,0.0,1038,32234,0.0,1
5561,3,4,1,0.0,32234,1038,0.0,1
5562,3,96,1,0.0,7600,7600,10.575435865700001,1
5563,3,178,1,0.0,7600,7600,123.82083647600001,1
5564,3,1,1,0.0,23785,32234,0.0,1
5565,3,2,1,0.0,32234,23785,0.0,1
5566,3,1,1,0.0,61486,31037,0.0,1
5567,3,2,1,0.0,31037,61486,0.0,1
5568,3,19,1,0.0,7600,7600,14.9219576445,1
5569,3,122,1,0.0,7600,7600,208.011674574,1
5570,4,6,1,0.0,2707,6667,0.0,2
5571,4,4,1,0.0,4424,6667,0.0,2
5572,4,2,1,0.0,1703,6667,0.0,2
5573,4,6,1,0.0,3177,6667,0.0,2
5574,4,6,1,0.0,1497,6667,0.0,2
5575,4,3,1,0.0,6667,1497,0.0,2
5576,4,6,1,0.0,1248,6667,0.0,2
5577,4,4,1,0.0,1469,6667,0.0,2
5578,4,4,1,0.0,1557,6667,0.0,2
5579,4,4,1,0.0,1283,6667,0.0,2
5580,4,6,1,0.0,1588,6667,0.0,2
5581,4,6,1,0.0,2545,6667,0.0,2
5582,3,1,1,0.0,13959,29676,0.0,1
5583,3,1,1,0.0,31804,31037,0.0,1
5584,3,2,1,0.0,31037,31804,0.0,1
5585,3,4,1,0.0,32234,51413,18.0,1
5586,3,2,1,0.0,51413,32234,109.5,1
5587,3,1,1,0.0,24138,31037,0.0,1
5588,3,2,1,0.0,31037,24138,0.0,1
5589,3,1,1,0.0,4141,29676,0.0,1
5590,3,77,1,0.0,24112,7600,9.03903567666,1
5591,3,296,1,0.0,7600,24112,155.437658228,1
5592,3,4,1,0.0,29676,7630,0.0,1
5593,3,26,1,0.0,58899,7600,17.1507413541,1
5594,3,174,1,0.0,7600,58899,175.51726697200002,1
5595,3,55,1,0.0,13906,7600,9.47120909139,1
5596,3,364,1,0.0,7600,13906,122.475646655,1
5597,3,1,1,0.0,23776,32234,0.0,1
5598,3,2,1,0.0,32234,23776,0.0,1
5599,3,1,1,0.0,16006,32234,0.0,1
5600,3,2,1,0.0,32234,16006,0.0,1
5601,3,90,1,0.0,46756,7600,8.37168213255,1
5602,3,512,1,0.0,7600,46756,120.75034675,1
5603,3,97,1,0.0,46756,7600,8.453356797869999,1
5604,3,536,1,0.0,7600,46756,132.685950169,1
5605,3,86,1,0.0,46756,7600,8.474861819260001,1
5606,3,382,1,0.0,7600,46756,119.602419689,1
5607,3,1,1,0.0,11236,29676,0.0,1
5608,3,2,1,0.0,29676,11236,0.0,1
5609,3,2,1,0.0,7600,7600,35.5,1
5610,3,4,1,0.0,7600,7600,35.0,1
5611,3,4,1,0.0,32234,29479,0.0,1
5612,3,1,1,0.0,56353,29676,0.0,1
5613,3,2,1,0.0,29676,56353,0.0,1
5614,3,2,1,0.0,7600,7600,0.0,1
5615,3,4,1,0.0,7600,7600,0.0,1
5616,3,119,1,0.0,7600,7600,7.78288279495,1
5617,3,642,1,0.0,7600,7600,92.72150888360001,1
5618,3,2,1,0.0,7600,7600,35.5,1
5619,3,4,1,0.0,7600,7600,35.0,1
5620,3,37,1,0.0,7600,7600,14.9903791888,1
5621,3,156,1,0.0,7600,7600,214.763291863,1
5622,3,5,1,0.0,7600,7600,28.4,1
5623,3,10,1,0.0,7600,7600,28.0,1
5624,3,2,1,0.0,7600,7600,35.5,1
5625,3,4,1,0.0,7600,7600,35.0,1
5626,3,2,1,0.0,29676,42296,0.0,1
5627,3,1,1,0.0,42296,29676,0.0,1
5628,3,2,1,0.0,7600,7600,35.5,1
5629,3,4,1,0.0,7600,7600,35.0,1
5630,3,1,1,0.0,20157,29676,0.0,1
5631,3,121,1,0.0,7600,7600,8.01588137455,1
5632,3,520,1,0.0,7600,7600,102.72745466,1
5633,3,2,1,0.0,17359,7600,35.5,1
5634,3,4,1,0.0,7600,17359,35.0,1
5635,3,2,1,0.0,7600,7600,35.5,1
5636,3,4,1,0.0,7600,7600,35.0,1
5637,3,2,1,0.0,7600,7600,35.5,1
5638,3,4,1,0.0,7600,7600,35.0,1
5639,3,2,1,0.0,7600,7600,35.5,1
5640,3,4,1,0.0,7600,7600,35.0,1
5641,3,2,1,0.0,7600,7600,35.5,1
5642,3,4,1,0.0,7600,7600,35.0,1
5643,3,1,1,0.0,19047,32234,0.0,1
5644,3,2,1,0.0,32234,19047,0.0,1
