perspect0,perspect1,class,confidence
2,2,2,"[2.3192204889571206, 97.68077951104277]"
1,2,2,"[50.540595774812424, 49.459404225187534]"
2,2,2,"[2.3014392371843604, 97.69856076281576]"
1,2,2,"[67.3066718166625, 32.69332818333771]"
2,2,2,"[2.3490902153528856, 97.65090978464723]"
2,2,2,"[2.3309812104164642, 97.66901878958348]"
1,2,2,"[50.68446963168267, 49.315530368317155]"
1,2,2,"[58.85418362950411, 41.145816370496135]"
2,2,2,"[2.142385958101743, 97.8576140418983]"
1,2,2,"[50.12644858778666, 49.87355141221337]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,2,2,"[1.9990660651726115, 98.00093393482723]"
2,2,2,"[4.440185828592808, 95.55981417140698]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.41793726326457, 48.58206273673567]"
2,1,1,"[51.414923658505174, 48.5850763414949]"
2,1,1,"[51.41793726326457, 48.58206273673567]"
2,1,1,"[51.414923658505174, 48.5850763414949]"
2,1,1,"[51.41793726326457, 48.58206273673567]"
2,1,1,"[51.414923658505174, 48.5850763414949]"
2,1,1,"[51.477039070111864, 48.52296092988826]"
1,1,1,"[99.96405026881237, 0.035949731187796596]"
2,2,1,"[5.7930082571840735, 94.20699174281589]"
1,2,1,"[55.59482039042288, 44.40517960957703]"
2,2,1,"[23.25842296227567, 76.74157703772444]"
2,1,1,"[54.89491997889766, 45.105080021102125]"
2,1,1,"[51.40209382837419, 48.59790617162583]"
1,1,1,"[87.54693979019653, 12.453060209803482]"
2,1,1,"[51.39091807766291, 48.609081922337175]"
2,1,1,"[51.392883474399895, 48.60711652559986]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,2,1,"[25.185812341227145, 74.81418765877288]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.108839813292583, 74.89116018670722]"
2,1,1,"[51.41793726326457, 48.58206273673567]"
2,1,1,"[51.414923658505174, 48.5850763414949]"
2,1,1,"[51.38712261084295, 48.61287738915705]"
2,1,1,"[51.41793726326457, 48.58206273673567]"
2,1,1,"[51.414923658505174, 48.5850763414949]"
2,2,1,"[10.985341441092777, 89.01465855890733]"
1,2,1,"[56.754874442870744, 43.245125557129235]"
2,2,1,"[25.13572893278927, 74.86427106721081]"
1,1,1,"[73.10593648196803, 26.894063518031874]"
2,2,1,"[25.09596603440239, 74.90403396559739]"
1,1,1,"[57.19271727792977, 42.80728272207014]"
2,1,1,"[47.35785835381116, 52.64214164618866]"
2,1,1,"[46.70140668815236, 53.29859331184756]"
2,2,1,"[5.582744430115235, 94.41725556988483]"
2,2,1,"[6.2464064701652, 93.75359352983476]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,1,1,"[33.90767060905908, 66.09232939094092]"
2,1,1,"[33.36113841982331, 66.63886158017675]"
2,1,1,"[51.419856436658954, 48.580143563341196]"
2,1,1,"[51.41863548489177, 48.58136451510812]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,1,1,"[51.419856444661086, 48.58014355533904]"
2,1,1,"[51.41863551869513, 48.5813644813048]"
2,1,1,"[51.419856444661086, 48.58014355533904]"
2,1,1,"[51.41863551869513, 48.5813644813048]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,2,1,"[6.738073918170121, 93.26192608182984]"
1,2,1,"[39.40882964393819, 60.59117035606168]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,2,1,"[5.620670879211302, 94.37932912078867]"
2,2,1,"[6.268398559508543, 93.73160144049132]"
2,1,1,"[51.45456346761596, 48.54543653238404]"
1,1,1,"[99.52298380107501, 0.4770161989249638]"
2,2,1,"[25.257831936991366, 74.74216806300858]"
1,1,1,"[75.61241138096922, 24.38758861903068]"
2,1,1,"[51.419856444588255, 48.580143555411944]"
2,1,1,"[51.4186355182816, 48.581364481718374]"
2,2,1,"[1.8671342811609735, 98.13286571883904]"
2,2,1,"[2.035451004488828, 97.96454899551122]"
2,2,1,"[1.867118820033276, 98.13288117996666]"
2,2,1,"[2.0353972341205413, 97.96460276587953]"
2,2,1,"[1.8671315582821943, 98.13286844171782]"
2,2,1,"[2.034107855153644, 97.96589214484649]"
2,2,2,"[3.868344636796019, 96.13165536320403]"
2,2,2,"[4.192894051353004, 95.80710594864695]"
2,2,2,"[4.793277434614666, 95.20672256538529]"
2,2,2,"[3.8393786275916284, 96.1606213724084]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.44746758829831, 48.55253241170181]"
2,1,1,"[51.89424563654915, 48.105754363450956]"
2,1,1,"[51.42441136334232, 48.5755886366578]"
2,1,1,"[51.59699379223667, 48.40300620776322]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,2,2,"[3.859382336373879, 96.14061766362619]"
2,1,1,"[51.40502577461201, 48.594974225387766]"
2,1,1,"[51.40177164353939, 48.59822835646044]"
2,1,1,"[51.44429754629519, 48.55570245370466]"
2,1,1,"[51.91356440751469, 48.086435592485216]"
2,2,1,"[25.273276912229292, 74.72672308777075]"
1,1,1,"[75.18680978797403, 24.81319021202576]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.462085275037424, 48.53791472496246]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,2,1,"[1.4961337677502233, 98.5038662322498]"
2,2,1,"[1.3938532803493284, 98.60614671965067]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.443125603287584, 48.55687439671239]"
2,1,1,"[51.87590578481584, 48.124094215184115]"
2,1,1,"[51.41985644054633, 48.58014355945387]"
2,1,1,"[51.41863550057132, 48.58136449942852]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,2,2,"[1.892933710671905, 98.10706628932793]"
2,2,2,"[15.277395163846712, 84.72260483615335]"
2,2,2,"[1.8939043491966197, 98.10609565080333]"
2,2,2,"[2.3822638456637373, 97.61773615433611]"
2,2,2,"[1.9324361595307078, 98.06756384046938]"
1,1,2,"[92.89513770707029, 7.104862292929636]"
2,2,2,"[1.8054029479547737, 98.19459705204505]"
1,1,2,"[79.17465047036914, 20.825349529631]"
2,2,2,"[1.9174484988641867, 98.08255150113578]"
1,2,2,"[67.17831908906348, 32.82168091093664]"
2,2,2,"[1.8897365429330797, 98.11026345706696]"
1,1,2,"[94.9806749149402, 5.019325085059544]"
2,2,2,"[1.8932610160681511, 98.10673898393185]"
1,1,2,"[94.56818330682611, 5.431816693174148]"
2,2,2,"[2.144032257840441, 97.85596774215978]"
1,1,2,"[90.66853109975771, 9.33146890024213]"
2,2,2,"[1.881639436946086, 98.11836056305408]"
1,1,2,"[92.60047536195148, 7.399524638048189]"
2,2,2,"[1.726604287098482, 98.27339571290142]"
1,1,2,"[84.0270332966181, 15.972966703381767]"
2,2,2,"[1.9340133596406495, 98.06598664035943]"
1,1,2,"[83.7348498503857, 16.265150149614207]"
2,2,2,"[1.922582363695367, 98.07741763630477]"
1,2,2,"[43.78187989030012, 56.21812010969972]"
2,2,2,"[1.9249675339816044, 98.07503246601857]"
1,2,2,"[43.822125990168985, 56.177874009830866]"
2,2,2,"[1.9270541020741696, 98.07294589792588]"
1,2,2,"[43.85725455027383, 56.142745449726156]"
2,2,2,"[2.0105549324659266, 97.98944506753405]"
1,1,2,"[87.14721821179562, 12.852781788204402]"
2,2,2,"[1.6717571627040266, 98.32824283729609]"
1,1,2,"[84.27819684001561, 15.721803159984265]"
2,2,2,"[2.014268686200416, 97.98573131379952]"
1,1,2,"[86.54677931735749, 13.453220682642465]"
2,2,2,"[1.6036443742872981, 98.39635562571257]"
1,1,2,"[82.51576586370524, 17.484234136294614]"
2,2,2,"[2.023691282546774, 97.97630871745316]"
1,1,2,"[93.41413729497415, 6.585862705025655]"
2,2,2,"[1.6137393087119896, 98.38626069128802]"
1,1,2,"[80.59034786930084, 19.409652130699104]"
2,2,2,"[2.0341699143709837, 97.96583008562882]"
1,2,2,"[73.57322429858236, 26.426775701417537]"
2,2,2,"[2.22016927243285, 97.77983072756697]"
1,1,2,"[92.60133590362238, 7.398664096377498]"
2,2,1,"[1.5614606168980119, 98.43853938310225]"
1,2,1,"[48.73533366076208, 51.26466633923785]"
2,2,1,"[1.4364949286593331, 98.56350507134069]"
1,2,1,"[49.68886541918448, 50.31113458081538]"
2,2,1,"[1.770657858907955, 98.22934214109213]"
1,2,1,"[40.981937367973984, 59.01806263202604]"
2,2,1,"[1.6280578289854608, 98.37194217101455]"
1,2,1,"[62.997417256389824, 37.002582743610006]"
2,2,1,"[1.926426860018573, 98.07357313998133]"
1,2,1,"[63.67990762565829, 36.320092374341485]"
2,2,1,"[1.6738446135239775, 98.32615538647602]"
1,2,1,"[56.920787482270065, 43.079212517730156]"
2,2,1,"[1.9635187706984611, 98.03648122930132]"
1,2,1,"[72.04077500611749, 27.959224993882664]"
2,2,1,"[1.7738762344907446, 98.22612376550941]"
2,2,1,"[14.068314337907436, 85.93168566209263]"
2,2,1,"[1.3942624408451842, 98.6057375591546]"
1,2,1,"[43.556179941192866, 56.443820058807155]"
2,2,1,"[1.467209419476833, 98.53279058052334]"
1,2,1,"[54.0165911517949, 45.98340884820519]"
2,2,1,"[1.7751250341245493, 98.22487496587523]"
2,2,1,"[14.098589395201092, 85.90141060479908]"
2,2,1,"[1.4165036060872347, 98.58349639391264]"
1,2,1,"[49.98620611390729, 50.01379388609274]"
2,2,1,"[1.3989662567631596, 98.60103374323677]"
1,2,1,"[42.26843782098136, 57.731562179018674]"
2,2,1,"[1.6291709070334688, 98.37082909296674]"
1,2,1,"[51.83810674623908, 48.161893253761065]"
2,2,2,"[2.293331506772889, 97.70666849322714]"
1,2,2,"[49.63799367810609, 50.362006321893794]"
2,2,1,"[2.132353370626402, 97.86764662937372]"
1,2,1,"[48.797692405198035, 51.20230759480208]"
2,2,1,"[1.9705407610604813, 98.02945923893932]"
1,2,1,"[57.32938662553638, 42.67061337446354]"
2,2,1,"[1.9385116591012705, 98.06148834089882]"
1,1,1,"[90.32209543871323, 9.677904561286722]"
2,2,1,"[1.9759411882897528, 98.02405881171018]"
1,2,1,"[59.709068886068614, 40.29093111393141]"
2,2,1,"[1.9453444799624275, 98.05465552003753]"
1,1,1,"[80.97330086315645, 19.02669913684355]"
2,2,1,"[2.122009977290118, 97.87799002270998]"
1,2,1,"[49.03340922471746, 50.96659077528259]"
2,2,1,"[1.9131519537907131, 98.0868480462095]"
1,1,1,"[86.54501835546748, 13.454981644532538]"
2,2,2,"[3.8908619757891487, 96.10913802421075]"
2,2,2,"[4.183575087606491, 95.81642491239357]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.443125603287584, 48.55687439671239]"
2,1,1,"[51.87590578481584, 48.124094215184115]"
2,2,2,"[1.9989880265459292, 98.00101197345404]"
2,2,2,"[5.201735357440054, 94.79826464256004]"
2,2,2,"[5.500460953769334, 94.49953904623075]"
2,2,2,"[3.7993652525217767, 96.20063474747813]"
2,2,2,"[3.8008932453962636, 96.19910675460369]"
2,2,2,"[3.8099782021612523, 96.1900217978387]"
2,2,2,"[1.999022553488138, 98.0009774465118]"
2,2,2,"[3.7929367682950486, 96.20706323170495]"
2,2,2,"[1.9990791361229223, 98.00092086387696]"
2,2,2,"[4.710131353008951, 95.28986864699111]"
2,2,2,"[5.009510548108151, 94.99048945189185]"
2,2,2,"[4.767987294450055, 95.23201270555003]"
2,2,2,"[5.069612642458056, 94.9303873575419]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,1,1,"[51.392059541479306, 48.6079404585207]"
2,1,1,"[51.3917415542626, 48.60825844573758]"
2,1,1,"[51.392059541485345, 48.60794045851465]"
2,1,1,"[51.39174155428996, 48.60825844570997]"
2,1,1,"[51.390918077049356, 48.6090819229508]"
2,1,1,"[51.38985166849494, 48.61014833150508]"
2,1,1,"[51.336059969921735, 48.663940030078194]"
2,2,2,"[6.196253346030051, 93.80374665396971]"
2,2,2,"[3.8206677760807555, 96.17933222391932]"
2,2,2,"[5.167274593632864, 94.83272540636712]"
2,2,2,"[3.874105898765795, 96.12589410123411]"
2,2,2,"[3.983978769466183, 96.01602123053385]"
2,1,1,"[51.40592317235159, 48.59407682764855]"
2,2,1,"[26.361791259974815, 73.63820874002514]"
1,2,1,"[74.07080968308242, 25.929190316917435]"
2,2,1,"[26.119525569811735, 73.88047443018819]"
1,2,1,"[74.21321793341727, 25.78678206658272]"
2,2,1,"[25.810473548911112, 74.18952645108864]"
1,2,1,"[74.38166777552013, 25.618332224479808]"
2,2,1,"[25.130277989828045, 74.86972201017187]"
2,2,1,"[25.130904133172205, 74.86909586682786]"
2,1,1,"[51.44429754629519, 48.55570245370466]"
2,1,1,"[51.91356440751469, 48.086435592485216]"
2,2,1,"[1.6027062878517802, 98.39729371214813]"
2,2,1,"[1.413857576020216, 98.58614242397982]"
2,2,1,"[1.4828631007380233, 98.51713689926213]"
2,2,1,"[1.3827837332680695, 98.6172162667319]"
2,2,1,"[1.467714313085576, 98.53228568691428]"
2,2,1,"[1.3827733434971, 98.6172266565031]"
2,2,1,"[1.4816433613376243, 98.51835663866248]"
2,2,1,"[1.3827712381051578, 98.61722876189486]"
2,2,1,"[1.4705670124974919, 98.52943298750263]"
2,2,1,"[1.3827602362623304, 98.6172397637377]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.41081819192106, 48.589181808079]"
2,1,1,"[51.59466903885353, 48.40533096114656]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,1,1,"[51.80020750126384, 48.19979249873605]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,1,1,"[51.828873453945214, 48.17112654605465]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.41038392325693, 48.58961607674309]"
2,1,1,"[51.53268432062862, 48.46731567937148]"
2,1,1,"[51.45196285770926, 48.548037142290816]"
2,1,1,"[51.798808253990266, 48.201191746009904]"
2,1,1,"[45.15679108646648, 54.84320891353356]"
2,1,1,"[44.38432182197008, 55.61567817802968]"
2,1,1,"[51.42179971976314, 48.57820028023694]"
2,1,1,"[51.47605357788779, 48.523946422112076]"
2,2,2,"[3.7946761877402344, 96.20532381225973]"
2,2,2,"[4.091957373741695, 95.90804262625846]"
2,1,1,"[52.708912661567105, 47.291087338433]"
1,1,1,"[100.0, 2.1572350914323392e-19]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45286852462837, 48.54713147537154]"
1,1,1,"[98.82609336839377, 1.1739066316061184]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,2,1,"[1.4464969003534494, 98.5535030996466]"
2,2,1,"[1.3830959467323707, 98.61690405326766]"
2,2,1,"[1.4493931853298987, 98.55060681467012]"
2,2,1,"[1.3827543906692665, 98.61724560933087]"
2,2,2,"[2.4187332909392047, 97.58126670906074]"
2,2,2,"[2.9153295199819933, 97.08467048001802]"
2,2,2,"[1.872627717544582, 98.12737228245533]"
2,2,2,"[2.191659134314525, 97.8083408656855]"
2,2,2,"[1.8769201170129453, 98.12307988298706]"
2,2,2,"[2.1972856529039664, 97.80271434709599]"
2,2,2,"[1.8785732798896222, 98.12142672011032]"
2,2,2,"[2.1994704442067436, 97.80052955579326]"
2,2,2,"[1.894746419366378, 98.10525358063362]"
2,2,2,"[2.221065935436517, 97.77893406456337]"
2,2,2,"[1.9044245123359034, 98.09557548766406]"
2,2,2,"[2.2340752420203693, 97.7659247579796]"
2,2,2,"[1.9163173907675741, 98.08368260923231]"
2,2,2,"[2.250094276380904, 97.74990572361898]"
2,2,2,"[1.9211943960877496, 98.07880560391229]"
2,2,2,"[2.256668542991246, 97.74333145700874]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,2,1,"[25.185812341227145, 74.81418765877288]"
2,2,1,"[25.18442469745583, 74.81557530254443]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,2,1,"[25.185812341227145, 74.81418765877288]"
2,1,1,"[51.748758398115726, 48.25124160188428]"
2,1,1,"[70.40267205174491, 29.59732794825508]"
2,2,2,"[3.8001908082731157, 96.19980919172684]"
2,1,1,"[51.42054711522172, 48.579452884778334]"
2,1,1,"[51.46956321850841, 48.53043678149142]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.91503758958078, 48.08496241041923]"
2,1,1,"[51.41794551078795, 48.58205448921209]"
2,1,1,"[51.392883474434, 48.60711652556585]"
2,1,1,"[52.5958115076389, 47.404188492361186]"
1,1,1,"[76.3292523507324, 23.67074764926776]"
2,1,1,"[51.566182353912794, 48.43381764608725]"
2,1,1,"[70.84440705369009, 29.155592946310012]"
2,1,1,"[51.413024276823485, 48.586975723176515]"
2,1,1,"[69.9355867876672, 30.064413212332937]"
2,2,1,"[25.187701580858292, 74.81229841914184]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,1,1,"[34.854082727812866, 65.14591727218706]"
2,1,1,"[30.774381720721006, 69.22561827927912]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.378269875440544, 48.62173012455951]"
2,1,1,"[51.453279678851196, 48.546720321148975]"
2,1,1,"[51.60700656838547, 48.392993431614464]"
2,1,1,"[51.44429754629519, 48.55570245370466]"
2,1,1,"[51.91356440751469, 48.086435592485216]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,2,1,"[1.5156664700752096, 98.48433352992473]"
2,2,1,"[1.3850362438932775, 98.61496375610673]"
2,2,1,"[25.187701580858292, 74.81229841914184]"
2,1,1,"[51.44686848695596, 48.55313151304399]"
2,1,1,"[51.44493145579108, 48.55506854420904]"
2,2,1,"[2.0291511329817715, 97.9708488670181]"
2,2,1,"[1.9182483481486206, 98.0817516518516]"
1,1,1,"[100.0, 6.928957604321553e-14]"
2,2,1,"[1.9254482467043297, 98.07455175329568]"
2,2,1,"[1.5180808011121723, 98.48191919888787]"
1,1,1,"[100.0, 9.672511811253866e-33]"
2,2,1,"[2.037267342458435, 97.96273265754164]"
2,2,1,"[2.799252574429338, 97.20074742557044]"
1,1,1,"[100.0, 3.548924533585638e-13]"
1,1,1,"[99.99999999999858, 1.3389944756232613e-12]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,2,2,"[2.1209514156590297, 97.87904858434092]"
1,2,2,"[55.38316705022255, 44.61683294977747]"
2,1,1,"[51.39174155827468, 48.60825844172542]"
2,1,1,"[51.419856444661086, 48.58014355533904]"
2,1,1,"[51.41863551869513, 48.5813644813048]"
2,1,1,"[51.39698568317135, 48.60301431682876]"
2,2,2,"[4.449525022601047, 95.55047497739898]"
2,2,2,"[3.7963174663174692, 96.20368253368247]"
2,2,2,"[4.982367339910418, 95.01763266008959]"
2,2,2,"[5.3900540061275075, 94.60994599387229]"
2,2,2,"[3.7959777872757474, 96.20402221272423]"
2,1,1,"[51.40809112511013, 48.591908874889924]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,1,1,"[51.45974723649573, 48.5402527635044]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,2,1,"[25.090486782941188, 74.90951321705889]"
2,1,1,"[56.40813637752069, 43.59186362247934]"
2,1,1,"[51.4307135130241, 48.569286486975834]"
2,1,1,"[51.42054711522172, 48.579452884778334]"
2,2,1,"[25.08988207990383, 74.91011792009601]"
2,1,1,"[57.16163292990332, 42.83836707009671]"
2,2,1,"[25.188843045296412, 74.81115695470368]"
2,2,1,"[25.18852506126791, 74.81147493873233]"
2,1,1,"[51.39091807786506, 48.609081922134926]"
2,2,2,"[4.5913350826840436, 95.40866491731589]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.67577314391919, 48.32422685608076]"
1,1,1,"[99.99874514498917, 0.0012548550106929678]"
2,1,1,"[51.39091807786506, 48.609081922134926]"
2,1,1,"[51.443125603287584, 48.55687439671239]"
2,1,1,"[51.91503758958078, 48.08496241041923]"
2,1,1,"[51.449406904868816, 48.55059309513132]"
2,1,1,"[51.89674848529526, 48.10325151470488]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
