,avg_byte,protocol,pack_exc,byte_exc,src_port,dst_port,class
5792,110.5,3,2,221,7600,7600,1
5793,111.0,3,4,444,7600,7600,1
5794,75.0,3,4,300,7600,7600,1
5795,110.5,3,2,221,7600,7600,1
5796,99.3333333333,3,6,596,7600,7600,1
5797,110.5,3,2,221,16224,7600,1
5798,111.0,3,4,444,7600,16224,1
5799,75.0,3,4,300,16224,7600,1
5800,110.5,3,2,221,16224,7600,1
5801,111.0,3,4,444,7600,16224,1
5802,80.4861878453,3,181,14568,3697,7600,1
5803,1076.14168937,3,734,789888,7600,3697,1
5804,84.4333333333,3,30,2533,7600,7600,1
5805,1054.57142857,3,196,206696,7600,7600,1
5806,86.92857142860001,3,14,1217,7600,7600,1
5807,1019.91111111,3,90,91792,7600,7600,1
5808,75.0,3,4,300,10496,7600,1
5809,76.0,3,14,1064,7600,10496,1
5810,110.5,3,2,221,1055,7600,1
5811,111.0,3,4,444,7600,1055,1
5812,110.5,3,2,221,7600,7600,1
5813,111.0,3,4,444,7600,7600,1
5814,110.5,3,2,221,8542,7600,1
5815,111.0,3,4,444,7600,8542,1
5816,110.5,3,2,221,22387,7600,1
5817,111.0,3,4,444,7600,22387,1
5818,110.5,3,2,221,7600,7600,1
5819,111.0,3,4,444,7600,7600,1
5820,110.5,3,2,221,64860,7600,1
5821,111.0,3,4,444,7600,64860,1
5822,110.5,3,2,221,29547,7600,1
5823,111.0,3,4,444,7600,29547,1
5824,110.5,3,2,221,7600,7600,1
5825,111.0,3,4,444,7600,7600,1
5826,87.6875,3,16,1403,3394,7600,1
5827,1033.40350877,3,114,117808,7600,3394,1
5828,110.5,3,2,221,7600,7600,1
5829,111.0,3,4,444,7600,7600,1
5830,122.333333333,3,3,367,1534,7600,1
5831,111.0,3,4,444,7600,1534,1
5832,83.4146341463,3,41,3420,16224,7600,1
5833,1061.81538462,3,260,276072,7600,16224,1
5834,82.4363636364,3,55,4534,7600,7600,1
5835,1066.73053892,3,334,356288,7600,7600,1
5836,110.5,3,2,221,24299,7600,1
5837,111.0,3,4,444,7600,24299,1
5838,64.8,4,10,648,1136,80,1
5839,121.2,4,5,606,80,1136,1
5840,64.8,4,10,648,1152,80,1
5841,121.2,4,5,606,80,1152,1
5842,64.8,4,10,648,1138,80,1
5843,121.0,4,5,605,80,1138,1
5844,48.0,4,2,96,1907,6667,2
5845,48.0,4,6,288,2862,6667,2
5846,48.0,4,6,288,3727,6667,2
5847,48.0,4,4,192,1753,6667,2
5848,131.0,3,1,131,23401,32234,1
5849,326.0,3,2,652,32234,23401,1
5850,131.0,3,4,524,26692,32234,1
5851,326.0,3,8,2608,32234,26692,1
5852,114.0,3,6,684,31037,26208,1
5853,236.0,3,3,708,26208,31037,1
5854,131.0,3,1,131,27735,29676,1
5855,326.0,3,2,652,29676,27735,1
5856,126.0,3,4,504,29676,64657,1
5857,131.0,3,1,131,12662,29676,1
5858,326.0,3,2,652,29676,12662,1
5859,131.0,3,1,131,18805,32234,1
5860,326.0,3,2,652,32234,18805,1
5861,129.0,3,1,129,14239,32234,1
5862,48.0,4,4,192,1870,6667,2
5863,98.6666666667,3,3,296,16224,7600,1
5864,99.3333333333,3,6,596,7600,16224,1
5865,126.0,3,1,126,23547,31037,1
5866,330.0,3,2,660,31037,23547,1
5867,85.0526315789,3,57,4848,7600,7600,1
5868,1070.0,3,412,440840,7600,7600,1
5869,131.0,3,1,131,32531,31037,1
5870,168.66666666700002,3,6,1012,31037,32531,1
5871,126.0,3,4,504,29676,14420,1
5872,131.0,3,1,131,46072,31037,1
5873,326.0,3,2,652,31037,46072,1
5874,88.0,4,16,1408,3683,25,1
5875,56.3333333333,4,12,676,25,3683,1
5876,110.5,3,2,221,7600,7600,1
5877,111.0,3,4,444,7600,7600,1
5878,131.0,3,1,131,18428,32234,1
5879,326.0,3,2,652,32234,18428,1
5880,126.0,3,2,252,32234,27031,1
5881,319.0,3,1,319,27031,32234,1
5882,110.5,3,2,221,22668,7600,1
5883,111.0,3,4,444,7600,22668,1
5884,129.0,3,1,129,21712,29676,1
5885,110.5,3,2,221,7600,7600,1
5886,111.0,3,4,444,7600,7600,1
5887,67.7142857143,4,7,474,3465,80,2
5888,232.83333333299998,4,6,1397,80,3465,2
5889,63.428571428599994,4,7,444,3492,80,2
5890,121.166666667,4,6,727,80,3492,2
5891,78.27272727270001,4,11,861,3515,80,2
5892,755.363636364,4,11,8309,80,3515,2
5893,64.0,4,9,576,3546,80,2
5894,424.142857143,4,7,2969,80,3546,2
5895,78.0,4,7,546,3576,80,2
5896,369.857142857,4,7,2589,80,3576,2
5897,79.5,4,10,795,3592,80,2
5898,729.5,4,10,7295,80,3592,2
5899,79.6,4,10,796,3616,80,2
5900,777.0909090910001,4,11,8548,80,3616,2
5901,50.0666666667,4,15,751,3630,80,2
5902,1075.5,4,18,19359,80,3630,2
5903,77.4285714286,4,14,1084,3644,80,2
5904,917.4,4,15,13761,80,3644,2
5905,63.2727272727,4,11,696,3657,80,2
5906,544.25,4,8,4354,80,3657,2
5907,77.7142857143,4,7,544,3686,80,2
5908,422.142857143,4,7,2955,80,3686,2
5909,58.8571428571,4,7,412,3701,80,2
5910,265.0,4,6,1590,80,3701,2
5911,58.8571428571,4,7,412,3716,80,2
5912,265.0,4,6,1590,80,3716,2
5913,58.8571428571,4,7,412,3729,80,2
5914,265.0,4,6,1590,80,3729,2
5915,73.0,4,8,584,3737,80,2
5916,425.625,4,8,3405,80,3737,2
5917,65.6,4,10,656,3746,80,2
5918,544.25,4,8,4354,80,3746,2
5919,73.0,4,8,584,3757,80,2
5920,477.875,4,8,3823,80,3757,2
5921,66.75,4,12,801,3766,80,2
5922,637.333333333,4,9,5736,80,3766,2
5923,77.625,4,8,621,3775,80,2
5924,554.875,4,8,4439,80,3775,2
5925,92.8181818182,4,22,2042,3787,80,2
5926,914.636363636,4,22,20122,80,3787,2
5927,76.8888888889,4,18,1384,3830,80,2
5928,917.416666667,4,12,11009,80,3830,2
5929,46.636363636400006,4,11,513,3858,80,2
5930,582.8,4,5,2914,80,3858,2
5931,71.8333333333,4,36,2586,1994,80,1
5932,1223.96969697,4,33,40391,80,1994,1
5933,89.5348837209,4,43,3850,1996,80,1
5934,1163.30434783,4,46,53512,80,1996,1
5935,62.1428571429,4,7,435,2013,80,1
5936,265.0,4,6,1590,80,2013,1
5937,91.37931034479999,4,29,2650,2014,80,1
5938,956.416666667,4,24,22954,80,2014,1
5939,52.4210526316,4,19,996,2015,80,1
5940,1152.33333333,4,15,17285,80,2015,1
5941,62.8235294118,4,17,1068,2032,80,1
5942,857.7,4,10,8577,80,2032,1
5943,57.363636363599994,4,11,631,2033,80,1
5944,459.0,4,5,2295,80,2033,1
5945,64.8571428571,4,7,454,2059,80,1
5946,232.83333333299998,4,6,1397,80,2059,1
5947,84.9259259259,4,27,2293,2070,80,1
5948,750.833333333,4,24,18020,80,2070,1
5949,71.69230769229999,4,13,932,2078,80,1
5950,613.666666667,4,9,5523,80,2078,1
5951,61.428571428599994,4,7,430,2126,80,1
5952,232.83333333299998,4,6,1397,80,2126,1
5953,96.16216216219999,4,37,3558,2130,80,1
5954,886.0,4,31,27466,80,2130,1
5955,92.3181818182,4,22,2031,2137,80,1
5956,822.857142857,4,21,17280,80,2137,1
5957,62.7333333333,4,15,941,2143,80,1
5958,685.375,4,8,5483,80,2143,1
5959,44.3650793651,4,63,2795,3408,80,2
5960,1439.06024096,4,83,119442,80,3408,2
5961,44.5555555556,4,63,2807,1991,80,1
5962,1443.56626506,4,83,119816,80,1991,1
5963,43.423076923100005,4,26,1129,2031,80,1
5964,1323.53125,4,32,42353,80,2031,1
5965,55.071428571400006,4,14,771,2044,80,1
5966,1039.88888889,4,18,18718,80,2044,1
5967,48.44,4,25,1211,2052,80,1
5968,1305.54285714,4,35,45694,80,2052,1
5969,52.6,4,15,789,2064,80,1
5970,1141.10526316,4,19,21681,80,2064,1
5971,44.4266666667,4,75,3332,2098,80,1
5972,1399.66964286,4,112,156763,80,2098,1
5973,52.352941176499996,4,17,890,2112,80,1
5974,891.0,4,11,9801,80,2112,1
5975,48.0,4,6,288,2027,6667,2
5976,40.0,4,3,120,6667,2027,2
5977,131.0,3,1,131,12518,31037,1
5978,326.0,3,2,652,31037,12518,1
5979,131.0,3,1,131,30375,32234,1
5980,326.0,3,2,652,32234,30375,1
5981,126.0,3,2,252,29676,46658,1
5982,319.0,3,1,319,46658,29676,1
5983,48.0,4,6,288,1083,3128,2
5984,48.0,4,6,288,4122,6667,2
5985,40.0,4,3,120,6667,4122,2
5986,48.0,4,4,192,1367,6667,2
5987,48.0,4,4,192,1394,6667,2
5988,48.0,4,4,192,1514,6667,2
5989,48.0,4,6,288,1077,3128,2
5990,48.0,4,6,288,1215,6667,2
5991,48.0,4,6,288,1068,3128,2
5992,48.0,4,6,288,3633,6667,2
5993,40.0,4,3,120,6667,3633,2
5994,48.0,4,6,288,3699,6667,2
5995,40.0,4,1,40,6667,3699,2
5996,129.0,3,1,129,11935,32234,1
5997,75.0,3,1,75,23330,7600,1
5998,76.0,3,2,152,7600,23330,1
5999,75.0,3,1,75,23333,7600,1
6000,76.0,3,2,152,7600,23333,1
6001,75.0,3,2,150,23334,7600,1
6002,76.0,3,4,304,7600,23334,1
6003,76.0,3,2,152,7600,14372,1
6004,48.0,4,6,288,4809,6667,2
6005,48.0,4,4,192,1616,6667,2
6006,48.0,4,4,192,4091,6667,2
6007,48.0,4,6,288,1951,6667,2
6008,48.0,4,4,192,2355,6667,2
6009,93.0,3,3,279,44402,29676,1
6010,87.1968503937,3,127,11074,7600,7600,1
6011,1078.85,3,1120,1208312,7600,7600,1
6012,85.0598290598,3,117,9952,7600,7600,1
6013,1077.61946903,3,904,974168,7600,7600,1
6014,84.5588235294,3,102,8625,7600,7600,1
6015,1076.22641509,3,742,798560,7600,7600,1
6016,110.5,3,4,442,7600,7600,1
6017,111.0,3,2,222,7600,7600,1
6018,126.0,3,1,126,16881,31037,1
6019,330.0,3,2,660,31037,16881,1
6020,92.1875,4,16,1475,4929,25,1
6021,56.3333333333,4,12,676,25,4929,1
6022,95.625,4,16,1530,1049,25,1
6023,56.3333333333,4,12,676,25,1049,1
6024,92.9375,4,16,1487,1075,25,1
6025,56.3333333333,4,12,676,25,1075,1
6026,95.4375,4,16,1527,1081,25,1
6027,56.3333333333,4,12,676,25,1081,1
6028,93.125,4,16,1490,1267,25,1
6029,56.3333333333,4,12,676,25,1267,1
6030,126.0,3,4,504,32234,52659,1
6031,100.4,3,5,502,30319,6881,1
6032,235.5,3,4,942,6881,30319,1
6033,135.0,3,1,135,46615,19413,1
6034,296.0,3,1,296,19413,46615,1
6035,135.0,3,1,135,46615,42775,1
6036,305.0,3,1,305,42775,46615,1
6037,95.0,3,1,95,30319,16881,1
6038,100.0,3,5,500,30319,47522,1
6039,203.6,3,5,1018,47522,30319,1
6040,133.0,3,2,266,46615,14643,1
6041,296.0,3,2,592,14643,46615,1
6042,110.5,3,2,221,10016,7600,1
6043,111.0,3,4,444,7600,10016,1
6044,110.5,3,4,442,30319,46373,1
6045,179.0,3,4,716,46373,30319,1
6046,48.0,4,6,288,1033,6667,2
6047,40.0,4,3,120,6667,1033,2
6048,82.72307692310001,3,130,10754,31923,7600,1
6049,1076.94865526,3,818,880944,7600,31923,1
6050,131.0,3,1,131,47235,32234,1
6051,326.0,3,2,652,32234,47235,1
6052,83.975,3,40,3359,24956,7600,1
6053,1059.55932203,3,236,250056,7600,24956,1
6054,135.0,3,1,135,46615,7987,1
6055,135.0,3,1,135,46615,23334,1
6056,131.0,3,1,131,59625,32234,1
6057,326.0,3,2,652,32234,59625,1
6058,131.0,3,1,131,30707,32234,1
6059,326.0,3,2,652,32234,30707,1
6060,86.9375,4,16,1391,1668,25,1
6061,56.3333333333,4,12,676,25,1668,1
6062,88.4375,4,16,1415,1154,25,1
6063,56.3333333333,4,12,676,25,1154,1
6064,60.2,4,5,301,4823,80,2
6065,138.2,4,5,691,80,4823,2
6066,60.2,4,5,301,1641,80,2
6067,138.2,4,5,691,80,1641,2
6068,60.2,4,5,301,1778,80,2
6069,138.2,4,5,691,80,1778,2
6070,60.2,4,5,301,1823,80,2
6071,138.2,4,5,691,80,1823,2
6072,60.2,4,5,301,2157,80,2
6073,138.2,4,5,691,80,2157,2
6074,60.2,4,5,301,2308,80,2
6075,138.2,4,5,691,80,2308,2
6076,60.2,4,5,301,2467,80,2
6077,138.2,4,5,691,80,2467,2
6078,60.2,4,5,301,2526,80,2
6079,138.2,4,5,691,80,2526,2
6080,110.5,3,2,221,7600,7600,1
6081,111.0,3,4,444,7600,7600,1
6082,75.0,3,4,300,7600,7600,1
6083,76.0,3,8,608,7600,7600,1
6084,129.0,3,1,129,11935,32234,1
6085,75.0,3,4,300,7600,7600,1
6086,82.775,3,80,6622,7600,57931,1
6087,1023.91666667,3,48,49148,57931,7600,1
6088,48.0,4,4,192,1382,6667,2
6089,111.0,3,2,222,64460,7600,1
6090,146.0,3,2,292,7600,64460,1
6091,126.0,3,4,504,29676,16881,1
6092,330.0,3,1,330,16881,29676,1
6093,110.5,3,4,442,7600,53722,1
6094,76.0,3,1,76,53722,7600,1
6095,83.3333333333,3,126,10500,7600,41173,1
6096,1060.83333333,3,84,89110,41173,7600,1
6097,84.96666666670001,3,60,5098,7600,41173,1
6098,1028.53846154,3,52,53484,41173,7600,1
6099,88.0,3,26,2288,7600,41173,1
6100,1045.23076923,3,26,27176,41173,7600,1
6101,75.0,3,2,150,7600,7600,1
6102,135.0,3,1,135,46615,16001,1
6103,54.5,3,2,109,10883,1091,1
6104,66.0,3,1,66,1091,10883,1
6105,129.0,3,1,129,16944,32234,1
6106,131.0,3,1,131,58207,32234,1
6107,326.0,3,2,652,32234,58207,1
6108,60.0,3,3,180,10883,46261,1
6109,134.0,3,2,268,21425,29676,1
6110,237.5,3,4,950,29676,21425,1
6111,126.0,3,1,126,8854,32234,1
6112,330.0,3,2,660,32234,8854,1
6113,110.5,3,2,221,7600,7600,1
6114,111.0,3,4,444,7600,7600,1
6115,135.0,3,1,135,46615,25864,1
6116,110.5,3,2,221,7600,7600,1
6117,111.0,3,4,444,7600,7600,1
6118,98.3125,4,16,1573,2397,25,1
6119,56.3333333333,4,12,676,25,2397,1
6120,75.0,3,2,150,7600,7600,1
6121,129.0,3,2,258,16011,32234,1
6122,129.0,3,4,516,32234,16011,1
6123,94.15384615379999,4,104,9792,1070,80,1
6124,44.0,4,4,176,1073,80,1
6125,3012.53571429,4,28,84351,80,1070,1
6126,48.0,4,1,48,80,1073,1
6127,117.47826087,4,46,5404,1081,80,1
6128,3114.4,4,10,31144,80,1081,1
6129,122.411764706,4,102,12486,1076,80,1
6130,91.2941176471,4,136,12416,1077,80,1
6131,2294.82352941,4,34,78024,80,1076,1
6132,2712.25,4,44,119339,80,1077,1
6133,126.0,3,4,504,29676,16001,1
6134,59.4,4,5,297,3880,80,2
6135,302.2,4,5,1511,80,3880,2
6136,76.0,3,2,152,7600,52868,1
6137,110.5,3,2,221,46816,7600,1
6138,111.0,3,4,444,7600,46816,1
6139,82.5,3,2,165,30319,23636,1
6140,48.0,4,2,96,3290,6667,2
6141,48.0,4,4,192,1298,6667,2
6142,48.0,4,6,288,3922,6667,2
6143,48.0,4,6,288,4276,6667,2
6144,48.0,4,4,192,1288,6667,2
6145,93.0,3,1,93,24040,32234,1
6146,126.0,3,4,504,29676,61202,1
6147,95.0,3,1,95,30319,24774,1
6148,135.0,3,1,135,46615,45202,1
6149,138.0,3,1,138,46615,23000,1
6150,135.0,3,1,135,46615,23243,1
6151,93.3333333333,3,12,1120,7600,7600,1
6152,1003.88888889,3,72,72280,7600,7600,1
6153,122.333333333,3,6,734,7600,39611,1
6154,111.0,3,2,222,39611,7600,1
6155,93.0,3,11,1023,7600,7600,1
6156,984.551724138,3,58,57104,7600,7600,1
6157,75.0,3,1,75,7600,7600,1
6158,76.0,3,2,152,7600,7600,1
6159,75.0,3,2,150,7600,29059,1
6160,48.0,4,6,288,3488,6667,2
6161,131.0,3,1,131,27147,29676,1
6162,326.0,3,2,652,29676,27147,1
6163,131.0,3,1,131,24998,32234,1
6164,326.0,3,2,652,32234,24998,1
6165,83.5068493151,3,73,6096,32101,7600,1
6166,1068.82105263,3,380,406152,7600,32101,1
6167,75.0,3,2,150,7600,61265,1
6168,126.0,3,2,252,29676,16881,1
6169,330.0,3,1,330,16881,29676,1
6170,131.0,3,2,262,64778,32234,1
6171,326.0,3,4,1304,32234,64778,1
6172,131.0,3,1,131,31956,31037,1
6173,326.0,3,2,652,31037,31956,1
6174,131.0,3,1,131,37807,32234,1
6175,326.0,3,2,652,32234,37807,1
6176,131.0,3,1,131,20982,32234,1
6177,326.0,3,2,652,32234,20982,1
6178,126.0,3,4,504,32234,17716,1
6179,126.0,3,4,504,31037,17716,1
6180,131.0,3,1,131,61248,32234,1
6181,326.0,3,2,652,32234,61248,1
6182,126.0,3,4,504,32234,17716,1
6183,126.0,3,4,504,32234,51281,1
6184,126.0,3,8,1008,32234,17716,1
6185,131.0,3,1,131,10343,31037,1
6186,326.0,3,2,652,31037,10343,1
6187,87.6,3,15,1314,7600,7600,1
6188,1028.53846154,3,104,106968,7600,7600,1
6189,48.0,4,2,96,1434,6667,2
6190,48.0,4,4,192,2424,6667,2
6191,48.0,4,6,288,1746,6667,2
6192,48.0,4,4,192,2968,6667,2
6193,48.0,4,6,288,3158,6667,2
6194,48.0,4,6,288,2051,6667,2
6195,131.0,3,3,393,61499,31037,1
6196,326.0,3,6,1956,31037,61499,1
6197,48.0,4,2,96,4151,6667,2
6198,48.0,4,6,288,3894,6667,2
6199,122.14285714299999,3,7,855,15843,32234,1
6200,258.571428571,3,14,3620,32234,15843,1
6201,48.0,4,4,192,2703,6667,2
6202,48.0,4,6,288,1070,3128,2
6203,48.0,4,4,192,3014,6667,2
6204,48.0,4,2,96,3448,6667,2
6205,48.0,4,4,192,4948,6667,2
6206,48.0,4,6,288,2912,6667,2
6207,48.0,4,4,192,1402,6667,2
6208,131.0,3,1,131,29160,32234,1
6209,326.0,3,2,652,32234,29160,1
6210,48.0,4,4,192,3558,6667,2
6211,131.0,3,1,131,31519,31037,1
6212,326.0,3,2,652,31037,31519,1
6213,126.0,3,4,504,32234,15919,1
6214,300.0,3,2,600,15919,32234,1
6215,48.0,4,4,192,1798,6667,2
6216,40.0,4,2,80,6667,1798,2
6217,48.0,4,6,288,3346,6667,2
6218,40.0,4,3,120,6667,3346,2
6219,48.0,4,6,288,2736,6667,2
6220,40.0,4,3,120,6667,2736,2
6221,48.0,4,6,288,1071,3128,2
6222,48.0,4,6,288,1073,3128,2
6223,48.0,4,4,192,3497,6667,2
6224,48.0,4,2,96,1646,6667,2
6225,131.0,3,1,131,24378,31037,1
6226,326.0,3,2,652,31037,24378,1
6227,48.0,4,3,144,1603,80,1
6228,131.0,3,1,131,52040,32234,1
6229,326.0,3,2,652,32234,52040,1
6230,87.8333333333,3,18,1581,7600,7600,1
6231,1040.95522388,3,134,139488,7600,7600,1
6232,131.0,3,1,131,45062,32234,1
6233,326.0,3,2,652,32234,45062,1
6234,48.0,4,4,192,2865,6667,2
6235,131.0,3,1,131,41262,32234,1
6236,326.0,3,2,652,32234,41262,1
6237,131.0,3,1,131,61917,32234,1
6238,326.0,3,2,652,32234,61917,1
6239,131.0,3,1,131,31752,32234,1
6240,326.0,3,2,652,32234,31752,1
6241,131.0,3,1,131,1026,31037,1
6242,326.0,3,2,652,31037,1026,1
6243,131.0,3,1,131,47032,32234,1
6244,326.0,3,2,652,32234,47032,1
6245,126.0,3,4,504,32234,45682,1
6246,48.0,4,2,96,2637,6667,2
6247,131.0,3,1,131,62973,32234,1
6248,326.0,3,2,652,32234,62973,1
6249,129.0,3,1,129,12793,32234,1
6250,48.0,4,6,288,1078,3128,2
6251,48.0,4,2,96,3461,6667,2
6252,48.0,4,4,192,2464,6667,2
6253,48.0,4,6,288,2878,6667,2
6254,48.0,4,4,192,1885,6667,2
6255,48.0,4,4,192,1718,6667,2
6256,48.0,4,4,192,1992,6667,2
6257,48.0,4,4,192,1227,6667,2
6258,48.0,4,4,192,2573,6667,2
6259,48.0,4,2,96,4486,6667,2
6260,48.0,4,6,288,4569,6667,2
6261,48.0,4,4,192,1428,6667,2
6262,48.0,4,6,288,4447,6667,2
6263,48.0,4,6,288,2752,6667,2
6264,48.0,4,6,288,2856,6667,2
6265,48.0,4,2,96,4859,6667,2
6266,48.0,4,6,288,1454,6667,2
6267,40.0,4,3,120,6667,1454,2
6268,48.0,4,6,288,4964,6667,2
6269,40.0,4,3,120,6667,4964,2
6270,48.0,4,6,288,2329,6667,2
6271,48.0,4,4,192,1343,6667,2
6272,48.0,4,4,192,3895,6667,2
6273,48.0,4,6,288,2221,6667,2
6274,40.0,4,3,120,6667,2221,2
6275,48.0,4,6,288,1299,6667,2
6276,131.0,3,1,131,11962,31037,1
6277,326.0,3,2,652,31037,11962,1
6278,48.0,4,6,288,1065,3128,2
6279,48.0,4,4,192,4594,6667,2
6280,48.0,4,4,192,3233,6667,2
6281,48.0,4,4,192,1248,6667,2
6282,48.0,4,4,192,3754,6667,2
6283,48.0,4,6,288,1071,3128,2
6284,48.0,4,4,192,1417,6667,2
6285,48.0,4,6,288,4658,6667,2
6286,40.0,4,3,120,6667,4658,2
6287,48.0,4,6,288,3217,6667,2
6288,40.0,4,3,120,6667,3217,2
6289,48.0,4,6,288,3558,6667,2
6290,40.0,4,3,120,6667,3558,2
6291,48.0,4,4,192,1084,6667,2
6292,40.0,4,2,80,6667,1084,2
6293,48.0,4,6,288,1090,3128,2
6294,48.0,4,2,96,3405,6667,2
6295,40.0,4,1,40,6667,3405,2
6296,48.0,4,6,288,4532,6667,2
6297,40.0,4,3,120,6667,4532,2
6298,48.0,4,6,288,4906,6667,2
6299,40.0,4,3,120,6667,4906,2
6300,131.0,3,1,131,38580,32234,1
6301,326.0,3,2,652,32234,38580,1
6302,170.33333333299998,4,12,2044,1049,82,1
6303,106.333333333,9,3,319,82,1049,1
6304,138.75,4,8,1110,1052,82,1
6305,89.75,4,4,359,82,1052,1
6306,138.75,4,8,1110,1103,82,1
6307,89.75,4,4,359,82,1103,1
6308,94.0,4,10,940,1049,80,1
6309,760.333333333,4,3,2281,80,1049,1
6310,131.0,3,1,131,63925,31037,1
6311,326.0,3,2,652,31037,63925,1
6312,110.5,3,2,221,7600,7600,1
6313,111.0,3,4,444,7600,7600,1
6314,131.0,3,1,131,56757,32234,1
6315,131.0,3,1,131,13583,31037,1
6316,326.0,3,2,652,31037,13583,1
6317,48.0,4,6,288,1331,6667,2
6318,40.0,4,3,120,6667,1331,2
6319,48.0,4,4,192,3761,6667,2
6320,48.0,4,2,96,2026,6667,2
6321,48.0,4,6,288,1340,6667,2
6322,48.0,4,4,192,2475,6667,2
6323,40.0,4,1,40,6667,2475,2
6324,48.0,4,6,288,1497,6667,2
6325,48.0,4,6,288,1820,6667,2
6326,48.0,4,6,288,4500,6667,2
6327,134.055555556,3,18,2413,7600,7600,1
6328,1036.72131148,3,122,126480,7600,7600,1
6329,101.0,3,14,1414,7600,6912,1
6330,932.210526316,3,19,17712,6912,7600,1
6331,81.358490566,3,106,8624,7600,7600,1
6332,1041.58823529,3,68,70828,7600,7600,1
6333,48.0,4,2,96,4697,6667,2
6334,131.0,3,1,131,28208,31037,1
6335,326.0,3,2,652,31037,28208,1
6336,48.0,4,4,192,2206,6667,2
6337,48.0,4,4,192,3644,6667,2
6338,48.0,4,4,192,2664,6667,2
6339,48.0,4,6,288,3060,6667,2
6340,75.0,3,2,150,7600,7600,1
6341,76.0,3,1,76,7600,7600,1
6342,131.0,3,1,131,45364,31037,1
6343,326.0,3,2,652,31037,45364,1
6344,126.0,3,2,252,32234,31668,1
6345,309.0,3,1,309,31668,32234,1
6346,126.0,3,4,504,32234,7163,1
6347,300.0,3,2,600,7163,32234,1
6348,126.0,3,4,504,29676,7163,1
6349,300.0,3,1,300,7163,29676,1
6350,75.0,3,2,150,7600,60102,1
6351,126.0,3,4,504,29676,6800,1
6352,135.0,3,1,135,46615,11114,1
6353,48.0,4,6,288,4954,25,2
6354,48.0,4,6,288,1757,25,2
6355,131.0,3,1,131,31116,32234,1
6356,168.66666666700002,3,6,1012,32234,31116,1
6357,69.3461538462,4,78,5409,4286,80,2
6358,398.175,4,40,15927,80,4286,2
6359,40.96629659,4,2522,103317,4294,80,2
6360,1480.43818824,4,4813,7125349,80,4294,2
6361,75.0,3,4,300,7600,9670,1
6362,1065.28846154,3,104,110790,29930,7600,1
6363,82.4494382022,3,178,14676,7600,29930,1
6364,75.0,3,2,150,7600,9670,1
6365,75.0,3,2,150,7600,9670,1
6366,87.2941176471,3,34,2968,7600,61858,1
6367,995.545454545,3,22,21902,61858,7600,1
6368,122.333333333,3,3,367,60529,7600,1
6369,111.0,3,4,444,7600,60529,1
6370,135.0,3,1,135,46615,5030,1
6371,488.0,3,4,1952,1158,4999,1
6372,104.0,3,2,208,4999,1158,1
6373,488.0,3,4,1952,1171,4999,1
6374,104.0,3,2,208,4999,1171,1
6375,488.0,3,4,1952,1152,4999,1
6376,104.0,3,2,208,4999,1152,1
6377,86.8421052632,3,38,3300,7600,7600,1
6378,603.333333333,3,6,3620,7600,7600,1
6379,93.5,3,12,1122,7600,7600,1
6380,694.8,3,5,3474,7600,7600,1
6381,48.0,4,6,288,1088,3128,2
6382,48.0,4,4,192,2922,6667,2
6383,48.0,4,4,192,4655,6667,2
6384,48.0,4,4,192,4785,6667,2
6385,48.0,4,4,192,2335,6667,2
6386,48.0,4,2,96,3637,6667,2
6387,48.0,4,6,288,3003,6667,2
6388,126.0,3,4,504,32234,16881,1
6389,110.5,3,2,221,10049,7600,1
6390,111.0,3,4,444,7600,10049,1
6391,110.5,3,2,221,10022,7600,1
6392,111.0,3,4,444,7600,10022,1
6393,110.5,3,2,221,7600,7600,1
6394,111.0,3,4,444,7600,7600,1
6395,110.5,3,2,221,7600,7600,1
6396,111.0,3,4,444,7600,7600,1
6397,126.0,3,1,126,24777,32234,1
6398,330.0,3,2,660,32234,24777,1
6399,110.5,3,2,221,7600,7600,1
6400,111.0,3,4,444,7600,7600,1
6401,82.0,3,171,14022,7600,7600,1
6402,1075.67320261,3,918,987468,7600,7600,1
6403,75.0,3,5,375,7600,7600,1
6404,110.5,3,2,221,7600,7600,1
6405,111.0,3,4,444,7600,7600,1
6406,75.0,3,2,150,7600,7600,1
6407,86.43062200959999,3,209,18064,7600,7600,1
6408,1080.54647256,3,1786,1929856,7600,7600,1
6409,83.875,4,16,1342,4302,25,1
6410,56.3333333333,4,12,676,25,4302,1
6411,48.0,4,6,288,1695,25,2
6412,126.0,3,2,252,29676,17179,1
6413,309.0,3,1,309,17179,29676,1
6414,108.0,3,12,1296,29676,57423,1
6415,163.0,3,3,489,57423,29676,1
6416,88.30769230770001,3,26,2296,7600,1229,1
6417,993.875,3,32,31804,1229,7600,1
6418,129.0,3,1,129,11935,31037,1
6419,85.0714285714,4,140,11910,1087,80,1
6420,2463.7962963000004,9,54,133045,80,1087,1
6421,125.355555556,4,90,11282,1094,80,1
6422,2259.14285714,4,28,63256,80,1094,1
6423,75.0,3,2,150,7600,7600,1
6424,76.0,3,1,76,7600,7600,1
6425,110.5,3,2,221,49110,7600,1
6426,111.0,3,4,444,7600,49110,1
6427,48.0,4,2,96,2823,6667,2
6428,48.0,4,6,288,1470,6667,2
6429,48.0,4,6,288,3009,6667,2
6430,95.0,3,1,95,30319,62931,1
6431,58.459770114899996,4,87,5086,2991,80,2
6432,1156.90909091,4,110,127260,80,2991,2
6433,46.4545454545,4,11,511,3351,80,2
6434,232.25,4,4,929,80,3351,2
